key,text,tag,file,type,protected_text,translated
AM.AMSettings.Settings.AttackPauseDuration.Desc,"When doing a regular melee attack, the animation will very briefly pause at the point when the weapon intersects the target.
This lets you know whether an attack connected, as well as giving the hit a bit more visual <i>oomph</i>.
This setting changes the duration of that pause, or disables it entirely. This is a purely visual change and does not affect combat.",AM.AMSettings.Settings.AttackPauseDuration.Desc,Keys.xml,keyed,"When doing a regular melee attack, the animation will very briefly pause at the point when the weapon intersects the target.(PH_4)This lets you know whether an attack connected, as well as giving the hit a bit more visual (PH_3)oomph(PH_2).(PH_1)This setting changes the duration of that pause, or disables it entirely. This is a purely visual change and does not affect combat.","进行常规近战攻击时，动画会在武器与目标相交时短暂暂停。
这可以让您知道攻击是否已连接，并让攻击更具视觉效果<i>oomph</i>。
此设置会更改暂停的持续时间，或完全禁用它。这只是纯粹的视觉变化，并不影响战斗。"
AM.AMSettings.Settings.TrailColor,Weapon Trail Color,AM.AMSettings.Settings.TrailColor,Keys.xml,keyed,Weapon Trail Color,武器轨迹颜色
AM.AMSettings.Settings.TrailColor.Desc,"The base color of weapon trails. If you set the alpha to 0, trails will be disabled.",AM.AMSettings.Settings.TrailColor.Desc,Keys.xml,keyed,"The base color of weapon trails. If you set the alpha to 0, trails will be disabled.",武器轨迹的基色。如果将 alpha 设置为 0，轨迹将被禁用。
AM.AMSettings.Settings.TrailLengthScale,Weapon Trail Length,AM.AMSettings.Settings.TrailLengthScale,Keys.xml,keyed,Weapon Trail Length,武器轨迹长度
AM.AMSettings.Settings.TrailLengthScale.Desc,"A multiplier on the length of weapon trails. If 0%, trails are disabled.",AM.AMSettings.Settings.TrailLengthScale.Desc,Keys.xml,keyed,"A multiplier on the length of weapon trails. If 0%, trails are disabled.",武器轨迹长度的乘数。如果为 0%，则禁用路径。
AM.AMSettings.Settings.DrawNamesInAnimation,Draw Names In Animation,AM.AMSettings.Settings.DrawNamesInAnimation,Keys.xml,keyed,Draw Names In Animation,在动画中绘制名字
AM.AMSettings.Settings.DrawNamesInAnimation.Desc,"If true, the name of pawns is drawn below them, just like in the base game.
If false, the name is not drawn, for a more cinematic animation.",AM.AMSettings.Settings.DrawNamesInAnimation.Desc,Keys.xml,keyed,"If true, the name of pawns is drawn below them, just like in the base game.(PH_1)If false, the name is not drawn, for a more cinematic animation.","如果为 true，则 pawn 的名称将绘制在它们下方，就像在基础游戏中一样。
如果为 false，则不会绘制名称，以获得更具电影感的动画。"
AM.AMSettings.Settings.ShowExecutionMotes,Show Execution Outcome Text,AM.AMSettings.Settings.ShowExecutionMotes,Keys.xml,keyed,Show Execution Outcome Text,显示执行结果文本
AM.AMSettings.Settings.ShowExecutionMotes.Desc,"Enables or disables the text popup that shows the outcome of an execution (i.e. injure, down or kill) when an execution animation plays.",AM.AMSettings.Settings.ShowExecutionMotes.Desc,Keys.xml,keyed,"Enables or disables the text popup that shows the outcome of an execution (i.e. injure, down or kill) when an execution animation plays.",启用或禁用播放执行动画时显示执行结果（即伤害、击倒或杀死）的文本弹出窗口。
AM.AMSettings.Settings.Header.Performance,Performance,AM.AMSettings.Settings.Header.Performance,Keys.xml,keyed,Performance,表现
AM.AMSettings.Settings.MaxProcessingThreads,Max Processing Threads,AM.AMSettings.Settings.MaxProcessingThreads,Keys.xml,keyed,Max Processing Threads,最大处理线程数
AM.AMSettings.Settings.MaxProcessingThreads.Desc,"The maximum number of CPU threads to use when processing pawns for automatic executions & lasso usage.
If set to 0, the thread count is automatically determined based on your CPU, and if set to 1 then multi-threaded processing is disabled.
Set to 1 if you experience error spam caused by a mod conflict, although it will decrease performance considerably.",AM.AMSettings.Settings.MaxProcessingThreads.Desc,Keys.xml,keyed,"The maximum number of CPU threads to use when processing pawns for automatic executions & lasso usage.(PH_2)If set to 0, the thread count is automatically determined based on your CPU, and if set to 1 then multi-threaded processing is disabled.(PH_1)Set to 1 if you experience error spam caused by a mod conflict, although it will decrease performance considerably.","处理 pawn 进行自动执行和 套索 使用时使用的最大 CPU 线程数。
如果设置为 0，则根据您的 CPU 自动确定线程数，如果设置为 1，则禁用多线程处理。
如果您遇到由 mod 冲突引起的错误垃圾邮件，则设置为 1，尽管这会显着降低性能。"
AM.AMSettings.Settings.MultithreadedMatrixCalculations,Multithreaded Matrix Calculations,AM.AMSettings.Settings.MultithreadedMatrixCalculations,Keys.xml,keyed,Multithreaded Matrix Calculations,多线程矩阵计算
AM.AMSettings.Settings.MultithreadedMatrixCalculations.Desc,"When enabled, multiple CPU threads are used to calculate complex matrix transformation needed for animations.
The number of threads is given by the Max Processing Threads setting.",AM.AMSettings.Settings.MultithreadedMatrixCalculations.Desc,Keys.xml,keyed,"When enabled, multiple CPU threads are used to calculate complex matrix transformation needed for animations.(PH_1)The number of threads is given by the Max Processing Threads setting.","启用后，多个 CPU 线程用于计算动画所需的复杂矩阵 肉体变形。
线程数由最大处理线程设置给出。"
AM.AMSettings.Settings.OffscreenCulling,Offscreen Culling,AM.AMSettings.Settings.OffscreenCulling,Keys.xml,keyed,Offscreen Culling,离屏剔除
AM.AMSettings.Settings.OffscreenCulling.Desc,"When enabled, offscreen animations are not drawn to save time and increase FPS.
This option is only here in case there are unexpected bugs related to this culling.",AM.AMSettings.Settings.OffscreenCulling.Desc,Keys.xml,keyed,"When enabled, offscreen animations are not drawn to save time and increase FPS.(PH_1)This option is only here in case there are unexpected bugs related to this culling.","启用后，不会绘制离屏动画，以节省时间并提高 FPS。
此选项仅在出现与此剔除相关的意外错误时才出现。"
AM.AMSettings.Settings.ScanTickInterval,Scan Tick Interval,AM.AMSettings.Settings.ScanTickInterval,Keys.xml,keyed,Scan Tick Interval,扫描刻度间隔
AM.AMSettings.Settings.ScanTickInterval.Desc,"The number of ticks between scanning all pawns on the map for automatic execution/duel/lasso opportunities.
Higher values can increase FPS at the cost of less responsiveness.",AM.AMSettings.Settings.ScanTickInterval.Desc,Keys.xml,keyed,The number of ticks between scanning all pawns on the map for automatic execution/duel/lasso opportunities.(PH_1)Higher values can increase FPS at the cost of less responsiveness.,"扫描地图上所有 pawn 以获得自动执行/决斗/套索机会之间的刻度数。
较高的值可以提高 FPS，但代价是响应能力较低。"
AM.AMSettings.Settings.Header.Other,Other,AM.AMSettings.Settings.Header.Other,Keys.xml,keyed,Other,其他
AM.AMSettings.Settings.FriendlyPawnLethalityBonus,Friendly Pawn Lethality Bonus,AM.AMSettings.Settings.FriendlyPawnLethalityBonus,Keys.xml,keyed,Friendly Pawn Lethality Bonus,友好典当杀伤力奖励
AM.AMSettings.Settings.FriendlyPawnLethalityBonus.Desc,"Positive values act as a lethality bonus for friendly pawns (including slaves) in execution & duel outcomes, meaning that they will be lethal more often.",AM.AMSettings.Settings.FriendlyPawnLethalityBonus.Desc,Keys.xml,keyed,"Positive values act as a lethality bonus for friendly pawns (including slaves) in execution & duel outcomes, meaning that they will be lethal more often.",正值在执行和决斗结果中充当友方棋子（包括奴隶）的杀伤力加成，这意味着他们将更频繁地致命。
AM.AMSettings.Settings.FriendlyPawnDuelBonus,Friendly Pawn Duel Ability Bonus,AM.AMSettings.Settings.FriendlyPawnDuelBonus,Keys.xml,keyed,Friendly Pawn Duel Ability Bonus,友善典当决斗能力奖励
AM.AMSettings.Settings.FriendlyPawnDuelBonus.Desc,"Positive values act as a duel ability bonus for friendly pawns (including slaves), meaning that they will win duels more often.",AM.AMSettings.Settings.FriendlyPawnDuelBonus.Desc,Keys.xml,keyed,"Positive values act as a duel ability bonus for friendly pawns (including slaves), meaning that they will win duels more often.",正值作为友方棋子（包括奴隶）的决斗能力奖励，意味着他们会更频繁地赢得决斗。
AM.AMSettings.Settings.NormalDist,Duel Normal Distribution,AM.AMSettings.Settings.NormalDist,Keys.xml,keyed,Duel Normal Distribution,决斗正态分布
AM.AMSettings.Settings.NormalDist.Desc,"Higher values make duel outcomes less dependent on duel ability and more on randomness, lower values make the outcome more dependent on duel ability and less on randomness.

Technical: This is the standard deviation used in the duel outcome normal distribution curve.",AM.AMSettings.Settings.NormalDist.Desc,Keys.xml,keyed,"Higher values make duel outcomes less dependent on duel ability and more on randomness, lower values make the outcome more dependent on duel ability and less on randomness.(PH_2)(PH_1)Technical: This is the standard deviation used in the duel outcome normal distribution curve.","较高的值使决斗结果更少地依赖于决斗能力而更多地依赖于随机性，较低的值使结果更多地依赖于决斗能力而更少地依赖于随机性。

技术：这是决斗结果正态分布曲线中使用的标准偏差。"
AM.AMSettings.Settings.WarnOfFriendlyExecution,Show Warning Before Executing Friendly,AM.AMSettings.Settings.WarnOfFriendlyExecution,Keys.xml,keyed,Show Warning Before Executing Friendly,执行友好之前显示警告
AM.AMSettings.Settings.WarnOfFriendlyExecution.Desc,Prevents you from accidentally executing a friendly pawn by requiring you to hold the [Shift] key when selecting a friendly pawn for execution.,AM.AMSettings.Settings.WarnOfFriendlyExecution.Desc,Keys.xml,keyed,Prevents you from accidentally executing a friendly (PH_3) by requiring you to hold the (PH_2) key when selecting a friendly (PH_1) for execution.,通过要求您在选择执行友方 pawn 时按住 [Shift] 键来防止您意外执行友方 pawn。
AM.AMSettings.Settings.SendStatistics,Send Anonymous Patch Statistics,AM.AMSettings.Settings.SendStatistics,Keys.xml,keyed,Send Anonymous Patch Statistics,发送匿名补丁统计信息
AM.AMSettings.Settings.SendStatistics.Desc,"When a mod is missing a patch (that allows the melee weapons to do animations), the ID of said mod is anonymously logged to let this mod's author know that a patch is needed. The <b>only</b> information logged is: mod ID, mod name, weapon count.
You can opt out of this functionality by disabling this option.
Note: logging does not occur the first time you run the game with this mod.",AM.AMSettings.Settings.SendStatistics.Desc,Keys.xml,keyed,"When a mod is missing a patch (that allows the melee weapons to do animations), the ID of said mod is anonymously logged to let this mod's author know that a patch is needed. The (PH_4)only(PH_3) information logged is: mod ID, mod name, weapon count.(PH_2)You can opt out of this functionality by disabling this option.(PH_1)Note: logging does not occur the first time you run the game with this mod.","当某个 mod 缺少补丁（允许近战武器执行动画）时，该 mod 的 ID 会被匿名记录，以让该 mod 的作者知道需要补丁。 <b>仅记录的</b>信息为：模组 ID、模组名称、武器数量。
您可以通过禁用此选项来选择退出此功能。
注意：第一次使用此模组运行游戏时不会发生记录。"
AM.AMSettings.Settings.ChanceToFailMinSkill,Execution Failure Chance (Low Skill),AM.AMSettings.Settings.ChanceToFailMinSkill,Keys.xml,keyed,Execution Failure Chance (Low Skill),执行失败几率（低技能）
AM.AMSettings.Settings.ChanceToFailMinSkill.Desc,"The chance that an execution attempt will result in failure, stunning the attacking pawn and leaving them vulnerable for a short time.
This is the chance when a pawn has 0 melee skill.
Affects all pawns.",AM.AMSettings.Settings.ChanceToFailMinSkill.Desc,Keys.xml,keyed,"The chance that an execution attempt will result in failure, stunning the attacking (PH_4) and leaving them vulnerable for a short time.(PH_3)This is the chance when a (PH_2) has 0 melee skill.(PH_1)Affects all pawns.","执行尝试会导致失败的几率，击晕攻击的 pawn 并使他们在短时间内处于脆弱状态。
这是 pawn 近战技能为 0 时的几率。
影响所有 pawn。"
AM.AMSettings.Settings.ChanceToFailMaxSkill,Execution Failure Chance (High Skill),AM.AMSettings.Settings.ChanceToFailMaxSkill,Keys.xml,keyed,Execution Failure Chance (High Skill),执行失败几率（高技能）
AM.AMSettings.Settings.ChanceToFailMaxSkill.Desc,"The chance that an execution attempt will result in failure, stunning the attacking pawn and leaving them vulnerable for a short time.
This is the chance when a pawn has 20 melee skill.
Affects all pawns.",AM.AMSettings.Settings.ChanceToFailMaxSkill.Desc,Keys.xml,keyed,"The chance that an execution attempt will result in failure, stunning the attacking (PH_4) and leaving them vulnerable for a short time.(PH_3)This is the chance when a (PH_2) has 20 melee skill.(PH_1)Affects all pawns.","执行尝试会导致失败的几率，击晕攻击者 pawn 并使其在短时间内处于脆弱状态。
这是当 pawn 拥有 20 近战技能时的几率。
影响所有 pawn。"
AM.ExecutionOutcome.Injured,Injured,AM.ExecutionOutcome.Injured,Keys.xml,keyed,Injured,受伤
AM.ExecutionOutcome.Downed,Downed,AM.ExecutionOutcome.Downed,Keys.xml,keyed,Downed,被击落
AM.ExecutionOutcome.Killed,Killed,AM.ExecutionOutcome.Killed,Keys.xml,keyed,Killed,被杀
AM.ExecutionOutcome.Failed,Failed!,AM.ExecutionOutcome.Failed,Keys.xml,keyed,Failed!,失败的！
AM_NoTablesBrawl.label,Melee Animation: Brawl,label,VBE.BackgroundImageDef/VBE.BackgroundImageDef.xml,def,Melee Animation: Brawl,近战动画：争吵
AM_NoTablesBrawl.description,"Artwork created by @No_Tables for the Melee Animation mod.\nThis background is dynamic, with a parallax effect.",description,VBE.BackgroundImageDef/VBE.BackgroundImageDef.xml,def,"Artwork created by @No_Tables for the Melee Animation mod.(PH_1)This background is dynamic, with a parallax effect.","由 @No_Tables 为近战动画 mod 创建的艺术品。
此背景是动态的，具有视差效果。"
AM_ExecutionModePawnColumn.headerTip,Auto-Execution mode,headerTip,PawnColumnDef/PawnColumnDef.xml,def,Auto-Execution mode,自动执行模式
AM_LassoModePawnColumn.headerTip,Auto-Lasso mode,headerTip,PawnColumnDef/PawnColumnDef.xml,def,Auto-Lasso mode,自动套索模式
AM_Duel_WinFriendlyDuel.label,Win Friendly Duel,label,AM.AnimDef/AM.AnimDef.xml,def,Win Friendly Duel,赢得友谊决斗
AM_Duel_WinFriendlyDuel.jobString,Deafeating [OTHER] in a duel!,jobString,AM.AnimDef/AM.AnimDef.xml,def,Deafeating (PH_1) in a duel!,在决斗中击败 [OTHER]！
AM_Execution_Stab.label,Execution: Stab,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Stab,处决：刺
AM_Execution_Fail.label,Execution: Fail,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Fail,执行：失败
AM_Execution_Shank.label,Execution: Shank,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Shank,执行方式：柄
AM_Execution_Bash.label,Execution: Bash,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Bash,执行：重击
AM_Execution_BashLarge.label,Execution: Big Bash,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Big Bash,执行：大狂欢
AM_Execution_UpSlash.label,Execution: Upwards Slash,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Upwards Slash,执行：向上斜线
AM_Execution_UpSlash_Doubletap.label,Execution: Upwards Slash (doubletap),label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Upwards Slash (doubletap),执行：向上斜线（双击）
AM_Execution_UpDownSlash.label,Execution: Up & Down Slash,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Up & Down Slash,执行：上下斜线
AM_Execution_SekiroBS.label,Execution: Acrobatic Backstab,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Acrobatic Backstab,处决：杂技背刺
AM_Execution_ThrowSharp.label,Execution: Throw Sharp,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Throw Sharp,处决：投掷锐利
AM_Execution_Punt.label,Execution: Punt,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Punt,执行：弃踢
AM_Execution_HeadStab.label,Execution: Head Stab,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Head Stab,处决：刺头
AM_Execution_KnockdownStab.label,Execution: Knockdown Stab,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Knockdown Stab,处决：击倒刺击
AM_Execution_Passover.label,Execution: Passover,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Passover,执行：逾越节
AM_Execution_Whirlwind.label,Execution: Whirlwind,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Whirlwind,执行：旋风
AM_Execution_HeadRemoval.label,Execution: Head Be Gone,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Head Be Gone,执行：头走开
AM_Execution_Behead.label,Execution: Behead,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Behead,处决：斩首
AM_Execution_BeheadHigh.label,Execution: Jumping Behead,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Jumping Behead,处决：跳斩
AM_Execution_SpearLift.label,Execution: Spear Stab,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Spear Stab,处决：矛刺
AM_Execution_JumpThrow.label,Execution: Jump Throw,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Jump Throw,执行方式：跳投
AM_Execution_PocketSand.label,Execution: Pocket Sand!,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Pocket Sand!,执行：口袋沙！
AM_KnockedOut.label,knocked out,label,HediffDef/HediffDef.xml,def,knocked out,被淘汰
AM_KnockedOut.labelNoun,being knocked out,labelNoun,HediffDef/HediffDef.xml,def,being knocked out,被淘汰
AM_KnockedOut.description,"The result of being knocked out during melee combat.
Recovery will happen automatically over time, or it can be cured by another pawn, even without medicine.",description,HediffDef/HediffDef.xml,def,"The result of being knocked out during melee combat.(PH_2)Recovery will happen automatically over time, or it can be cured by another (PH_1), even without medicine.","在近战中被击倒的结果。
随着时间的推移会自动恢复，或者可以通过另一个pawn治愈，即使没有药物。"
AM_InAnimation.reportString,in animation,reportString,JobDef/JobDef.xml,def,in animation,在动画中
AM_ChannelAnimation.reportString,casting animation,reportString,JobDef/JobDef.xml,def,casting animation,选角动画
AM_WalkToExecution.reportString,moving towards TargetA to perform execution.,reportString,JobDef/JobDef.xml,def,moving towards TargetA to perform execution.,向TargetA移动执行。
AM_DoFriendlyDuel.reportString,engaging in friendly duel with TargetA,reportString,JobDef/JobDef.xml,def,engaging in friendly duel with TargetA,与TargetA进行友好决斗
AM_SpectateFriendlyDuel.reportString,spectating duel: cheering for TargetC,reportString,JobDef/JobDef.xml,def,spectating duel: cheering for TargetC,观战对决：为TargetC加油
AM_GrapplePawn.reportString,lassoing pawn,reportString,JobDef/JobDef.xml,def,lassoing (PH_1),套索 pawn
AM_FriendlyDuelJoyKind.label,duel training,label,JoyKindDef/JoyKindDef.xml,def,duel training,决斗训练
AM_Hip.label,lasso slot,label,ApparelLayerDef/ApparelLayerDef.xml,def,lasso slot,套索 插槽
AM_LassoCloth.label,Lasso,label,ThingDef/ThingDef.xml,def,Lasso,套索
AM_LassoCloth.description,"A cloth lasso that can drag enemies into melee range from a distance, or pull friendlies out of harm's way.",description,ThingDef/ThingDef.xml,def,"A cloth lasso that can drag enemies into melee range from a distance, or pull friendlies out of harm's way.",一块布套索，可以将敌人从远处拖入近战范围，或者将友军拉出伤害范围。
AM_LassoDevilstrand.label,Devilstrand Lasso,label,ThingDef/ThingDef.xml,def,Devilstrand Lasso,恶魔海岸套索
AM_LassoDevilstrand.description,"A devilstrand lasso that can drag enemies into melee range from a distance, or pull friendlies out of harm's way.\nAllows increased lasso reach compared to a regular lasso.",description,ThingDef/ThingDef.xml,def,"A devilstrand lasso that can drag enemies into melee range from a distance, or pull friendlies out of harm's way.(PH_1)Allows increased lasso reach compared to a regular lasso.","魔鬼绳 套索 可以将敌人从远处拖入近战范围，或将友军拉出伤害范围。
与常规 套索 相比，可以增加 套索 范围。"
AM_LassoHyperwave.label,Hyperwave Lasso,label,ThingDef/ThingDef.xml,def,Hyperwave Lasso,超波套索
AM_LassoHyperwave.description,"A hyperwave lasso that can drag enemies into melee range from a distance, or pull friendlies out of harm's way.\nAllows increased lasso reach compared to a devilstrand lasso.",description,ThingDef/ThingDef.xml,def,"A hyperwave lasso that can drag enemies into melee range from a distance, or pull friendlies out of harm's way.(PH_1)Allows increased lasso reach compared to a devilstrand lasso.","超波 套索 可以将敌人从远处拖入近战范围，或将友军拉出伤害范围。
与恶魔绞线 套索 相比，可以增加 套索 范围。"
AM_Execution_Includes.rulePack.rulesStrings.0,exec_desc->skillful,li,RulePackDef/RulePackDef.xml,def,(PH_1)skillful,exec_desc->熟练
AM_Execution_Includes.rulePack.rulesStrings.1,exec_desc->swift,li,RulePackDef/RulePackDef.xml,def,(PH_1)swift,exec_desc->迅速
AM_Execution_Includes.rulePack.rulesStrings.2,exec_desc->merciful,li,RulePackDef/RulePackDef.xml,def,(PH_1)merciful,exec_desc->仁慈
AM_Execution_Includes.rulePack.rulesStrings.3,exec_desc->brutal,li,RulePackDef/RulePackDef.xml,def,(PH_1)brutal,exec_desc->残酷
AM_Execution_Includes.rulePack.rulesStrings.4,exec_desc->vengeful,li,RulePackDef/RulePackDef.xml,def,(PH_1)vengeful,exec_desc->有报复心
AM_Execution_Includes.rulePack.rulesStrings.5,exec_desc->crude,li,RulePackDef/RulePackDef.xml,def,(PH_1)crude,exec_desc->原油
AM_Execution_Includes.rulePack.rulesStrings.6,exec_desc->efficient,li,RulePackDef/RulePackDef.xml,def,(PH_1)efficient,exec_desc->高效
AM_Execution_Includes.rulePack.rulesStrings.7,exec_desc->clean,li,RulePackDef/RulePackDef.xml,def,(PH_1)clean,exec_desc->干净
AM_Execution_Includes.rulePack.rulesStrings.8,exec_desc->shocking,li,RulePackDef/RulePackDef.xml,def,(PH_1)shocking,exec_desc->令人震惊
AM_Execution_Includes.rulePack.rulesStrings.9,exec_desc->spectacular,li,RulePackDef/RulePackDef.xml,def,(PH_1)spectacular,exec_desc->壮观
AM_Execution_Includes.rulePack.rulesStrings.10,impaled->impaled,li,RulePackDef/RulePackDef.xml,def,(PH_1)impaled,impaled->被刺穿
AM_Execution_Includes.rulePack.rulesStrings.11,impaled->skewered,li,RulePackDef/RulePackDef.xml,def,(PH_1)skewered,impaled->串起来
AM_Execution_Includes.rulePack.rulesStrings.12,stabbed->stabbed,li,RulePackDef/RulePackDef.xml,def,(PH_1)stabbed,stabbed->被刺伤
AM_Execution_Includes.rulePack.rulesStrings.13,stabbed->skewered,li,RulePackDef/RulePackDef.xml,def,(PH_1)skewered,stabbed->串起来
AM_Execution_Includes.rulePack.rulesStrings.14,slashed->slashed,li,RulePackDef/RulePackDef.xml,def,(PH_1)slashed,slashed->已削减
AM_Execution_Includes.rulePack.rulesStrings.15,slashed->lacerated,li,RulePackDef/RulePackDef.xml,def,(PH_1)lacerated,slashed->撕裂
AM_Execution_Includes.rulePack.rulesStrings.16,slashed->cut into,li,RulePackDef/RulePackDef.xml,def,(PH_1)cut into,slashed->切入
AM_Execution_Includes.rulePack.rulesStrings.17,slashed->split open,li,RulePackDef/RulePackDef.xml,def,(PH_1)split open,slashed->分裂打开
AM_Execution_Includes.rulePack.rulesStrings.18,beat->beat,li,RulePackDef/RulePackDef.xml,def,(PH_1)beat,beat->击败
AM_Execution_Includes.rulePack.rulesStrings.19,beat->battered,li,RulePackDef/RulePackDef.xml,def,(PH_1)battered,beat->遭受重创
AM_Execution_Includes.rulePack.rulesStrings.20,beat->bludgeoned,li,RulePackDef/RulePackDef.xml,def,(PH_1)bludgeoned,beat->被殴打
AM_Execution_Includes.rulePack.rulesStrings.21,skillfully->skillfully,li,RulePackDef/RulePackDef.xml,def,(PH_1)skillfully,skillfully->熟练地
AM_Execution_Includes.rulePack.rulesStrings.22,skillfully->masterfully,li,RulePackDef/RulePackDef.xml,def,(PH_1)masterfully,skillfully->巧妙地
AM_Execution_Includes.rulePack.rulesStrings.23,skillfully->nimbly,li,RulePackDef/RulePackDef.xml,def,(PH_1)nimbly,skillfully->灵活地
AM_Execution_Includes.rulePack.rulesStrings.24,weeb_legend->the Demonic Spirit,li,RulePackDef/RulePackDef.xml,def,(PH_1)the Demonic Spirit,weeb_legend->恶魔之灵
AM_Execution_Includes.rulePack.rulesStrings.25,"weeb_legend(p=6)->[INITIATOR_definite], Slayer of [RECIPIENT_labelPlural]",li,RulePackDef/RulePackDef.xml,def,"(PH_3)->(PH_2), Slayer of (PH_1)",weeb_legend(p=6)->[INITIATOR_definite]，[RECIPIENT_labelPlural]的杀手
AM_Execution_Includes.rulePack.rulesStrings.26,weeb_legend->[INITIATOR_definite] the Undying,li,RulePackDef/RulePackDef.xml,def,(PH_2)(PH_1) the Undying,weeb_legend->[INITIATOR_definite] 不朽者
AM_Execution_Includes.rulePack.rulesStrings.27,"weeb_legend->[INITIATOR_definite], Conqueror of the Stars",li,RulePackDef/RulePackDef.xml,def,"(PH_2)(PH_1), Conqueror of the Stars",weeb_legend->[INITIATOR_definite]，星辰征服者
AM_Execution_Includes.rulePack.rulesStrings.28,weeb_legend->[INITIATOR_definite] the Undead,li,RulePackDef/RulePackDef.xml,def,(PH_2)(PH_1) the Undead,weeb_legend->[INITIATOR_definite]不死族
AM_Execution_Includes.rulePack.rulesStrings.29,weeb_legend->[INITIATOR_definite] the Edgy,li,RulePackDef/RulePackDef.xml,def,(PH_2)(PH_1) the Edgy,weeb_legend->[INITIATOR_definite] 前卫
AM_Execution_Includes.rulePack.rulesStrings.30,"weeb_legend->[INITIATOR_definite], Edgelord Supreme",li,RulePackDef/RulePackDef.xml,def,"(PH_2)(PH_1), Edgelord Supreme",weeb_legend->[INITIATOR_definite]，至尊刃领主
AM_Execution_Includes.rulePack.rulesStrings.31,"weeb_legend->[INITIATOR_definite], Collector of Feetpics",li,RulePackDef/RulePackDef.xml,def,"(PH_2)(PH_1), Collector of Feetpics",weeb_legend->[INITIATOR_definite]，足部照片收藏家
AM_Execution_Includes.rulePack.rulesStrings.32,weeb_legend->[INITIATOR_definite] the Penetrator,li,RulePackDef/RulePackDef.xml,def,(PH_2)(PH_1) the Penetrator,weeb_legend->[INITIATOR_definite] 穿透者
AM_Execution_Generic.rulePack.rulesStrings.0,r_logentry->[RECIPIENT_definite] was killed by [INITIATOR_definite] in a [exec_desc] execution.,li,RulePackDef/RulePackDef.xml,def,(PH_4)(PH_3) was killed by (PH_2) in a (PH_1) execution.,r_logentry->[RECIPIENT_definite] 在 [exec_desc] 执行中被 [INITIATOR_definite] 杀死。
AM_Execution_Stab.rulePack.rulesStrings.0,"r_logentry->Performing a [exec_desc] execution, [INITIATOR_definite] [stabbed] [RECIPIENT_definite] in the [recipient_part0_label].",li,RulePackDef/RulePackDef.xml,def,"(PH_6)Performing a (PH_5) execution, (PH_4) (PH_3) (PH_2) in the (PH_1).",r_logentry->执行[exec_desc]执行，[INITIATOR_definite] [stabbed] [RECIPIENT_definite]在[recipient_part0_label]中。
AM_Execution_Stab.rulePack.rulesStrings.1,"r_logentry->Performing a [exec_desc] execution, [INITIATOR_definite] [impaled] [RECIPIENT_definite] with [INITIATOR_possessive] [TOOL_label].",li,RulePackDef/RulePackDef.xml,def,"(PH_7)Performing a (PH_6) execution, (PH_5) (PH_4) (PH_3) with (PH_2) (PH_1).",r_logentry->执行 [exec_desc] 执行，[INITIATOR_definite] [impaled] [RECIPIENT_definite] 和 [INITIATOR_possessive] [TOOL_label]。
AM_Execution_Slashed.rulePack.rulesStrings.0,"r_logentry->Performing a [exec_desc] execution, [INITIATOR_definite] [slashed] [RECIPIENT_definite] in the [recipient_part0_label].",li,RulePackDef/RulePackDef.xml,def,"(PH_6)Performing a (PH_5) execution, (PH_4) (PH_3) (PH_2) in the (PH_1).",r_logentry->执行[exec_desc]执行，[INITIATOR_definite] [slashed] [RECIPIENT_definite]在[recipient_part0_label]中。
AM_Execution_Slashed.rulePack.rulesStrings.1,"r_logentry->Performing a [exec_desc] execution, [INITIATOR_definite] [slashed] [RECIPIENT_definite] with [INITIATOR_possessive] [TOOL_label].",li,RulePackDef/RulePackDef.xml,def,"(PH_7)Performing a (PH_6) execution, (PH_5) (PH_4) (PH_3) with (PH_2) (PH_1).",r_logentry->执行 [exec_desc] 执行，[INITIATOR_definite] [slashed] [RECIPIENT_definite] 和 [INITIATOR_possessive] [TOOL_label]。
AM_Execution_Blunt.rulePack.rulesStrings.0,"r_logentry->Performing a [exec_desc] execution, [INITIATOR_definite] [beat] [RECIPIENT_definite] to death!",li,RulePackDef/RulePackDef.xml,def,"(PH_5)Performing a (PH_4) execution, (PH_3) (PH_2) (PH_1) to death!",r_logentry->执行[exec_desc]处决，[INITIATOR_definite][beat][RECIPIENT_definite]致死！
