key,text,tag,file,type,protected_text
BuildControlComputer.description,"Build a reactor control computer and connect it to the nuclear reactor core using (Controller loom). This console is used to control reactor cores. They can be paired with specific cores by assigning an ID, allowing you to chain connections from core to core. Send a colonist to man the station to access the controls. Multiple controls can be open at the same time.",description,TestForReactorControl/TestForReactorControl.xml,def,"Build a reactor control computer and connect it to the nuclear reactor core using (Controller loom). This console is used to control reactor cores. They can be paired with specific cores by assigning an ID, allowing you to chain connections from core to core. Send a colonist to man the station to access the controls. Multiple controls can be open at the same time."
TestReactor.label,Test the nuclear reactor,label,ResearchStepDef/ResearchStepDef.xml,def,Test the nuclear reactor
TestReactor.description,"Construct or purchase nuclear fuel rods and load them into the reactor core using the reactor console to designate slots for loading. Load at least two fuel assemblies side-by-side to create a chain, use the reactor console to start the core, and then raise the control rods to 8% or higher to start gathering data.",description,ResearchStepDef/ResearchStepDef.xml,def,"Construct or purchase nuclear fuel rods and load them into the reactor core using the reactor console to designate slots for loading. Load at least two fuel assemblies side-by-side to create a chain, use the reactor console to start the core, and then raise the control rods to 8% or higher to start gathering data."
Plutonium1.label,Research plutonium processing,label,ResearchStepDef/ResearchStepDef.xml,def,Research plutonium processing
Plutonium1.description,"A skilled researcher needs to study how plutonium processing works, and finalize designs for a prototype fuel reprocessing facility.",description,ResearchStepDef/ResearchStepDef.xml,def,"A skilled researcher needs to study how plutonium processing works, and finalize designs for a prototype fuel reprocessing facility."
Plutonium2.label,Construct a Plutonium Processor,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a Plutonium Processor
Plutonium2.description,"Construct a Plutonium Processor. To reduce the duration of exposure while handling radioactive fuel, it is advised that you locate the plutonium processor a short distance from reactors or spent fuel storage. Radiation suits will be required for workers that are moving radioactive fuel.",description,ResearchStepDef/ResearchStepDef.xml,def,"Construct a Plutonium Processor. To reduce the duration of exposure while handling radioactive fuel, it is advised that you locate the plutonium processor a short distance from reactors or spent fuel storage. Radiation suits will be required for workers that are moving radioactive fuel."
Plutonium3.label,Experiment with the plutonium processor (High Risk),label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with the plutonium processor (High Risk)
Plutonium3.description,"Experiment with the prototype plutonium processor, ensuring that it is functioning correctly.",description,ResearchStepDef/ResearchStepDef.xml,def,"Experiment with the prototype plutonium processor, ensuring that it is functioning correctly."
AdvReactor1.label,Experiment with research reactors (High Risk),label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with research reactors (High Risk)
AdvReactor1.description,A skilled researcher needs to experiment with the research reactor. This step has a chance for catastrophic failures!,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to experiment with the research reactor. This step has a chance for catastrophic failures!
AdvReactor2.label,Research nuclear reactors,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear reactors
AdvReactor2.description,A skilled researcher needs to finalize the design of the advanced reactors before they are ready for construction.,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to finalize the design of the advanced reactors before they are ready for construction.
AdvReactor3.label,Build an advanced reactor core,label,ResearchStepDef/ResearchStepDef.xml,def,Build an advanced reactor core
AdvReactor3.description,Build an advanced nuclear reactor core. It is highly recommended that the core be built in a shielded containment room to protect colonists during fuel transfer.,description,ResearchStepDef/ResearchStepDef.xml,def,Build an advanced nuclear reactor core. It is highly recommended that the core be built in a shielded containment room to protect colonists during fuel transfer.
AdvReactor4.label,Test the nuclear reactor,label,ResearchStepDef/ResearchStepDef.xml,def,Test the nuclear reactor
AdvReactor4.description,Power up the advanced reactor and start producing power to gather data.,description,ResearchStepDef/ResearchStepDef.xml,def,Power up the advanced reactor and start producing power to gather data.
RTG1.label,Research RTGs,label,ResearchStepDef/ResearchStepDef.xml,def,Research RTGs
RTG1.description,A skilled researcher needs to study the designs and learn how Radioisotope Thermoelectric Generators work before we can start making our own.,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how Radioisotope Thermoelectric Generators work before we can start making our own.
RTG2.label,Create plutonium,label,ResearchStepDef/ResearchStepDef.xml,def,Create plutonium
RTG2.description,"Create some plutonium, which is required to make an RTG. To do this, spent nuclear fuel from a reactor must be processed in a plutonium processor.",description,ResearchStepDef/ResearchStepDef.xml,def,"Create some plutonium, which is required to make an RTG. To do this, spent nuclear fuel from a reactor must be processed in a plutonium processor."
RTG3.label,Evaluate components,label,ResearchStepDef/ResearchStepDef.xml,def,Evaluate components
RTG3.description,A skilled crafter needs to plan how we can make the components required for a Radioisotope Thermoelectric Generator from the resources available to us.,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled crafter needs to plan how we can make the components required for a Radioisotope Thermoelectric Generator from the resources available to us.
ICBM1.label,Research nuclear weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear weapons
ICBM1.description,A skilled researcher needs to study the designs and learn how nuclear weapons work before we can start making our own.,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how nuclear weapons work before we can start making our own.
ICBM2.label,Create plutonium,label,ResearchStepDef/ResearchStepDef.xml,def,Create plutonium
ICBM2.description,"Create some plutonium, which is required to make a bomb. To do this, spent nuclear fuel from a reactor must be processed in a plutonium processor.",description,ResearchStepDef/ResearchStepDef.xml,def,"Create some plutonium, which is required to make a bomb. To do this, spent nuclear fuel from a reactor must be processed in a plutonium processor."
ICBM3.label,Experiment with the research reactor,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with the research reactor
ICBM3.description,Experiment with the research reactor to gain a greater understanding of nuclear physics before we attempt to build a weapon.,description,ResearchStepDef/ResearchStepDef.xml,def,Experiment with the research reactor to gain a greater understanding of nuclear physics before we attempt to build a weapon.
ICBM4.label,Construct a weapons console,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a weapons console
ICBM4.description,"Construct a weapons console. The weapons console is a manned target acquisition computer required by all energy weapons. It networks to any Rimatomics energy weapons that share the same power net, then detects enemies using the onboard sensors of the weapons and the Target Acquisition System to assign targets. The main display features real-time ground and air target tracking, and a PPC capacity gauge displays the total stored PPC energy on the net.",description,ResearchStepDef/ResearchStepDef.xml,def,"Construct a weapons console. The weapons console is a manned target acquisition computer required by all energy weapons. It networks to any Rimatomics energy weapons that share the same power net, then detects enemies using the onboard sensors of the weapons and the Target Acquisition System to assign targets. The main display features real-time ground and air target tracking, and a PPC capacity gauge displays the total stored PPC energy on the net."
ICBM5.label,Construct a Target Acquisition and Communications System (TACS),label,ResearchStepDef/ResearchStepDef.xml,def,Construct a Target Acquisition and Communications System (TACS)
ICBM5.description,"Construct a TACS. The system uses a combination of technologies to track land- and air-based targets. This includes living or robotic targets, projectiles such as mortar shells or railgun sabot rounds, and long-range tracking of ballistic missiles.",description,ResearchStepDef/ResearchStepDef.xml,def,"Construct a TACS. The system uses a combination of technologies to track land- and air-based targets. This includes living or robotic targets, projectiles such as mortar shells or railgun sabot rounds, and long-range tracking of ballistic missiles."
ICBM6.label,Construct a Liberator,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a Liberator
ICBM6.description,Construct a Liberator. It must be connected via power conduit to a weapons console to control the launch systems.,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a Liberator. It must be connected via power conduit to a weapons console to control the launch systems.
ICBM7.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
ICBM7.description,"Launch a strategic missile at any target to gather data. The amount of data gathered depends on the success of the launch, with a successful detonation on the target giving the maximum amount of data.",description,ResearchStepDef/ResearchStepDef.xml,def,"Launch a strategic missile at any target to gather data. The amount of data gathered depends on the success of the launch, with a successful detonation on the target giving the maximum amount of data."
EnergyWeapons1.label,Research energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Research energy weapons
EnergyWeapons1.description,A skilled researcher needs to study how Rimatomics energy weapons work,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study how Rimatomics energy weapons work
ConstructWeaponBenchStep.label,Construct a Weapons Research Bench,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a Weapons Research Bench
ConstructWeaponBenchStep.description,"Construct a Weapons Research Bench, equipped with specialized equipment for prototyping and testing a wide range of energy weapons, it is a required facility for most energy weapons research and testing, colonists will need access to the bench for experimentation, it is advised to build it in a secure fireproof lab.",description,ResearchStepDef/ResearchStepDef.xml,def,"Construct a Weapons Research Bench, equipped with specialized equipment for prototyping and testing a wide range of energy weapons, it is a required facility for most energy weapons research and testing, colonists will need access to the bench for experimentation, it is advised to build it in a secure fireproof lab."
EnergyWeapExperiments.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons
EnergyWeapExperiments.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous"
EnergyWeapons5.label,Construct a Semi Automated Command Station (SACS),label,ResearchStepDef/ResearchStepDef.xml,def,Construct a Semi Automated Command Station (SACS)
EnergyWeapons5.description,"Construct a SACS, this console is a target acquisition computer required by all energy weapons, it networks to all Rimatomics energy weapons that share the same power net, then it assigns targets using the onboard sensors of the weapons combined with the Target Acquisition System (TACS).\n\nThe main display features a real time ground target and aerial projectile tracker, and a gauge displays the total stored PPC energy on the net.\nSome weapons require the console to be manned to function, this will be displayed in the inspect tab for the weapon",description,ResearchStepDef/ResearchStepDef.xml,def,"Construct a SACS, this console is a target acquisition computer required by all energy weapons, it networks to all Rimatomics energy weapons that share the same power net, then it assigns targets using the onboard sensors of the weapons combined with the Target Acquisition System (TACS).(PH_3)(PH_2)The main display features a real time ground target and aerial projectile tracker, and a gauge displays the total stored PPC energy on the net.(PH_1)Some weapons require the console to be manned to function, this will be displayed in the inspect tab for the weapon"
EnergyWeapons6.label,Construct a Target Acquisition and Communications System (TACS),label,ResearchStepDef/ResearchStepDef.xml,def,Construct a Target Acquisition and Communications System (TACS)
EnergyWeapons6.description,"Construct a TACS. The system uses a combination of technologies to track land and air based targets, this includes living or robotic targets, projectiles such as mortar shells or railgun sabot rounds, and long range tracking of ballistic missiles. The information is routed to a SACS console where targets are selected and tracking information can be displayed",description,ResearchStepDef/ResearchStepDef.xml,def,"Construct a TACS. The system uses a combination of technologies to track land and air based targets, this includes living or robotic targets, projectiles such as mortar shells or railgun sabot rounds, and long range tracking of ballistic missiles. The information is routed to a SACS console where targets are selected and tracking information can be displayed"
EnergyWeapons7.label,Construct a Pulsed Power Container (PPC),label,TestForWeaponsConsole/TestForWeaponsConsole.xml,def,Construct a Pulsed Power Container (PPC)
EnergyWeapons7.description,Construct a Pulsed Power Container (PPC) and connect it to the same power net as the SACS.\n\nThese ultra-capacitors are much more efficient than standard batteries and are designed to provide the large jolts of power required by Rimatomics energy weapons. They are housed in a waterproof container and charged with excess power like a standard battery. We recommend using transformers to create isolated powernets for your PPC's and weapon arrays,description,TestForWeaponsConsole/TestForWeaponsConsole.xml,def,Construct a Pulsed Power Container (PPC) and connect it to the same power net as the SACS.(PH_2)(PH_1)These ultra-capacitors are much more efficient than standard batteries and are designed to provide the large jolts of power required by Rimatomics energy weapons. They are housed in a waterproof container and charged with excess power like a standard battery. We recommend using transformers to create isolated powernets for your PPC's and weapon arrays
ADS1.label,Research the ADS,label,ResearchStepDef/ResearchStepDef.xml,def,Research the ADS
ADS1.description,A skilled researcher needs to study the designs and learn how the ADS works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the ADS works before we can build our own
ADS2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons
ADS2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous"
ADS4.label,Construct a prototype ADS,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype ADS
ADS4.description,Construct a prototype version of the ADS. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype version of the ADS. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing
ADS5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
ADS5.description,Test fire the ADS on any living targets to gather weapons data,description,ResearchStepDef/ResearchStepDef.xml,def,Test fire the ADS on any living targets to gather weapons data
TeslaCoil1.label,Research tesla coils,label,ResearchStepDef/ResearchStepDef.xml,def,Research tesla coils
TeslaCoil1.description,A skilled researcher needs to study the designs and learn how the tesla coil works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the tesla coil works before we can build our own
TeslaCoil2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons
TeslaCoil2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous"
TeslaCoil4.label,Construct a prototype Tesla Coil,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype Tesla Coil
TeslaCoil4.description,Construct a prototype version of the Tesla Coil. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype version of the Tesla Coil. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing
TeslaCoil5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
TeslaCoil5.description,Test fire the Tesla coil on any targets to gather weapons data,description,ResearchStepDef/ResearchStepDef.xml,def,Test fire the Tesla coil on any targets to gather weapons data
HEL1.label,Research the HEL,label,ResearchStepDef/ResearchStepDef.xml,def,Research the HEL
HEL1.description,A skilled researcher needs to study the designs and learn how the HEL works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the HEL works before we can build our own
HEL2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons
HEL2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous"
HEL4.label,Construct a prototype HEL,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype HEL
HEL4.description,Construct a prototype version of the HEL. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype version of the HEL. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing
HEL5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
HEL5.description,"Test fire the HEL on artillary targets to gather weapons data, you can use the weapons console to change its target aquisition to include friendly shells",description,ResearchStepDef/ResearchStepDef.xml,def,"Test fire the HEL on artillary targets to gather weapons data, you can use the weapons console to change its target aquisition to include friendly shells"
Railgun1.label,Research the Punisher,label,ResearchStepDef/ResearchStepDef.xml,def,Research the Punisher
Railgun1.description,A skilled researcher needs to study the designs and learn how the Punisher works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the Punisher works before we can build our own
Railgun2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons
Railgun2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous"
Railgun4.label,Construct a prototype Punisher,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype Punisher
Railgun4.description,Construct a prototype version of the Punisher. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype version of the Punisher. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing
Railgun5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
Railgun5.description,Test fire the Punisher on any targets to gather weapons data. You can craft Sabot rounds at a Rimatomics machining table,description,ResearchStepDef/ResearchStepDef.xml,def,Test fire the Punisher on any targets to gather weapons data. You can craft Sabot rounds at a Rimatomics machining table
Railgun6.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
Railgun6.description,"Test the fire mission functionality of the Punisher. You must send scouts to another map, then select the prototype Punisher and click Fire Mission",description,ResearchStepDef/ResearchStepDef.xml,def,"Test the fire mission functionality of the Punisher. You must send scouts to another map, then select the prototype Punisher and click Fire Mission"
Obelisk1.label,Research the Obelisk,label,ResearchStepDef/ResearchStepDef.xml,def,Research the Obelisk
Obelisk1.description,A skilled researcher needs to study the designs and learn how the Obelisk works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the Obelisk works before we can build our own
Obelisk2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons
Obelisk2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous"
Obelisk4.label,Construct an Obelisk,label,ResearchStepDef/ResearchStepDef.xml,def,Construct an Obelisk
Obelisk4.description,"Construct a prototype version of the Obelisk, Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing",description,ResearchStepDef/ResearchStepDef.xml,def,"Construct a prototype version of the Obelisk, Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing"
Obelisk5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
Obelisk5.description,Test fire the Obelisk on any targets to collect data,description,ResearchStepDef/ResearchStepDef.xml,def,Test fire the Obelisk on any targets to collect data
Marauder1.label,Research the Marauder,label,ResearchStepDef/ResearchStepDef.xml,def,Research the Marauder
Marauder1.description,A skilled researcher needs to study the designs and learn how the Marauder works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the Marauder works before we can build our own
Marauder2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons
Marauder2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous"
Marauder4.label,Construct a prototype Marauder,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype Marauder
Marauder4.description,Construct a prototype version of the Marauder. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype version of the Marauder. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing
Marauder5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
Marauder5.description,Test fire the Marauder to gather weapons data.,description,ResearchStepDef/ResearchStepDef.xml,def,Test fire the Marauder to gather weapons data.
EnergyShields1.label,Research energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Research energy weapons
EnergyShields1.description,A skilled researcher needs to study how Rimatomics energy shields work,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study how Rimatomics energy shields work
EnergyShields2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons
EnergyShields2.description,"Researchers must perform practical experiments using the weapons research bench, Rimatomics energy shields are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform practical experiments using the weapons research bench, Rimatomics energy shields are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous"
ControlRodActuators1.label,Research nuclear reactors,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear reactors
ControlRodActuators1.description,Experiment with the research reactor and plan tests which can be performed on a live reactor core,description,ResearchStepDef/ResearchStepDef.xml,def,Experiment with the research reactor and plan tests which can be performed on a live reactor core
ControlRodActuators2.label,Perform 2 reactor SCRAM's,label,ResearchStepDef/ResearchStepDef.xml,def,Perform 2 reactor SCRAM's
ControlRodActuators2.description,Test the control rod system by performing a reactor SCRAM while it is fully fueled and set to 100% power.,description,ResearchStepDef/ResearchStepDef.xml,def,Test the control rod system by performing a reactor SCRAM while it is fully fueled and set to 100% power.
ControlRodActuators3.label,Research nuclear reactors,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear reactors
ControlRodActuators3.description,Analyze the data gathered and finalize the designs for the new control rod actuators,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the new control rod actuators
ThreatDetection1.label,Research threat detection,label,ResearchStepDef/ResearchStepDef.xml,def,Research threat detection
ThreatDetection1.description,A skilled researcher must plan a series of tests which can be performed on a TACS to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on a TACS to collect data for analysis
ThreatDetection2.label,Collect data on raids,label,ResearchStepDef/ResearchStepDef.xml,def,Collect data on raids
ThreatDetection2.description,"Collect data from raids, each time you are raided the size and method of arrival will be analyzed and compared with sensor data to create a prediction model",description,ResearchStepDef/ResearchStepDef.xml,def,"Collect data from raids, each time you are raided the size and method of arrival will be analyzed and compared with sensor data to create a prediction model"
ThreatDetection3.label,Research threat detection,label,ResearchStepDef/ResearchStepDef.xml,def,Research threat detection
ThreatDetection3.description,Analyze the data gathered and finalize the designs for the ATOM,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the ATOM
GuidenceSystem1.label,Research nuclear reactors,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear reactors
GuidenceSystem1.description,A skilled researcher must plan a series of tests which can be performed on strategic missiles to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on strategic missiles to collect data for analysis
GuidenceSystem2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
GuidenceSystem2.description,"Launch a strategic missile at any target to gather data, the amount of data gathered depends on the success of the launch with a successful detonation on the target giving the maximum.",description,ResearchStepDef/ResearchStepDef.xml,def,"Launch a strategic missile at any target to gather data, the amount of data gathered depends on the success of the launch with a successful detonation on the target giving the maximum."
GuidenceSystem3.label,Research nuclear reactors,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear reactors
GuidenceSystem3.description,Analyze the data gathered and finalize the designs for the Guidance System,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the Guidance System
MEPS1.label,Research MEPS,label,ResearchStepDef/ResearchStepDef.xml,def,Research MEPS
MEPS1.description,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis
MEPS2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
MEPS2.description,Fire any Rimatomics energy weapon at full power to collect data.,description,ResearchStepDef/ResearchStepDef.xml,def,Fire any Rimatomics energy weapon at full power to collect data.
MEPS3.label,Research MEPS,label,ResearchStepDef/ResearchStepDef.xml,def,Research MEPS
MEPS3.description,Analyze the data gathered and finalize the designs for the MEPS module,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the MEPS module
ALC1.label,Research ALC,label,ResearchStepDef/ResearchStepDef.xml,def,Research ALC
ALC1.description,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis
ALC2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
ALC2.description,Fire any Rimatomics energy weapon at full power to collect data.,description,ResearchStepDef/ResearchStepDef.xml,def,Fire any Rimatomics energy weapon at full power to collect data.
ALC3.label,Research ALC,label,ResearchStepDef/ResearchStepDef.xml,def,Research ALC
ALC3.description,Analyze the data gathered and finalize the designs for the ALC module,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the ALC module
ERS1.label,Research ERS,label,ResearchStepDef/ResearchStepDef.xml,def,Research ERS
ERS1.description,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis
ERS2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
ERS2.description,Fire any Rimatomics energy weapon at full power to collect data.,description,ResearchStepDef/ResearchStepDef.xml,def,Fire any Rimatomics energy weapon at full power to collect data.
ERS3.label,Research ERS,label,ResearchStepDef/ResearchStepDef.xml,def,Research ERS
ERS3.description,Analyze the data gathered and finalize the designs for the ERS module,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the ERS module
SCAD1.label,Research SCAD,label,ResearchStepDef/ResearchStepDef.xml,def,Research SCAD
SCAD1.description,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis
SCAD2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
SCAD2.description,Fire any Rimatomics energy weapon at full power to collect data.,description,ResearchStepDef/ResearchStepDef.xml,def,Fire any Rimatomics energy weapon at full power to collect data.
SCAD3.label,Research SCAD,label,ResearchStepDef/ResearchStepDef.xml,def,Research SCAD
SCAD3.description,Analyze the data gathered and finalize the designs for the SCAD module,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the SCAD module
DriveActuator1.label,Research Drive Actuators,label,ResearchStepDef/ResearchStepDef.xml,def,Research Drive Actuators
DriveActuator1.description,A skilled researcher must experiment at a weapon research bench,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must experiment at a weapon research bench
