key,text,tag,file,type,protected_text
SewageProcRate.options.5.label,75%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,75%
SewageProcRate.options.6.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%
SewageProcRate.options.7.label,25%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,25%
SewageProcRate.options.8.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%
IrrigationGridStrength.label,Irrigation strength,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Irrigation strength
IrrigationGridStrength.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
IrrigationGridStrength.options.1.label,240%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,240%
IrrigationGridStrength.options.2.label,220%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,220%
IrrigationGridStrength.options.3.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
IrrigationGridStrength.options.4.label,180%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,180%
IrrigationGridStrength.options.5.label,160%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,160%
IrrigationGridStrength.options.6.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%
IrrigationGridStrength.options.7.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%
IrrigationGridStrength.options.8.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%
FertilizerGridStrength.label,Fertilizer strength,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Fertilizer strength
FertilizerGridStrength.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
FertilizerGridStrength.options.1.label,160%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,160%
FertilizerGridStrength.options.2.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%
FertilizerGridStrength.options.3.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%
FertilizerGridStrength.options.4.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%
FertilizerGridStrength.options.5.label,108%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,108%
FertilizerGridStrength.options.6.label,106%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,106%
FertilizerGridStrength.options.7.label,104%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,104%
FertilizerGridStrength.options.8.label,102%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,102%
TerrainFertilityFactor.label,Base terrain fertility,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Base terrain fertility
TerrainFertilityFactor.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
TerrainFertilityFactor.options.1.label,180%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,180%
TerrainFertilityFactor.options.2.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%
TerrainFertilityFactor.options.3.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%
TerrainFertilityFactor.options.4.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%
TerrainFertilityFactor.options.5.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
TerrainFertilityFactor.options.6.label,90%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,90%
TerrainFertilityFactor.options.7.label,80%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80%
TerrainFertilityFactor.options.8.label,60%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60%
TerrainFertilityFactor.options.9.label,40%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,40%
TerrainFertilityFactor.options.10.label,20%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20%
FertilizerLifespan.label,Fertilizer lifespan,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Fertilizer lifespan
FertilizerLifespan.options.0.label,cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,cheat
FertilizerLifespan.options.1.label,240 days (3 years),label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,240 days (3 years)
FertilizerLifespan.options.2.label,180 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,180 days
FertilizerLifespan.options.3.label,120 days (2 years),label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120 days (2 years)
FertilizerLifespan.options.4.label,80 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80 days
FertilizerLifespan.options.5.label,60 days (1 year),label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60 days (1 year)
FertilizerLifespan.options.6.label,40 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,40 days
FertilizerLifespan.options.7.label,30 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,30 days
FertilizerLifespan.options.8.label,20 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20 days
FertilizerLifespan.options.9.label,10 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10 days
FertilizerLifespan.options.10.label,1 day,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,1 day
Bladder.label,bladder,label,Needy/Needy.xml,def,bladder
Bladder.description,"To prevent the risk of disease it is important to maintain a good level of sanitation by removing or treating waste, and preventing sewage from contaminating your water supply.",description,Needy/Needy.xml,def,"To prevent the risk of disease it is important to maintain a good level of sanitation by removing or treating waste, and preventing sewage from contaminating your water supply."
DBHThirst.label,thirst,label,Needy/Needy.xml,def,thirst
DBHThirst.description,Water is required for many of life’s physiological processes. If this reaches zero then the creature will slowly die of dehydration.,description,Needy/Needy.xml,def,Water is required for many of life’s physiological processes. If this reaches zero then the creature will slowly die of dehydration.
Make_ChemfuelFromFecalSludge.label,make chemfuel from fecal sludge,label,RecipeDef/RecipeDef.xml,def,make chemfuel from fecal sludge
Make_ChemfuelFromFecalSludge.description,Make a batch of chemfuel from fecal sludge.,description,RecipeDef/RecipeDef.xml,def,Make a batch of chemfuel from fecal sludge.
Make_ChemfuelFromFecalSludge.jobString,Refining chemfuel from fecal sludge,jobString,RecipeDef/RecipeDef.xml,def,Refining chemfuel from fecal sludge
DubsBadHygiene.label,Dubs Bad Hygiene,label,ResearchTabDef/ResearchTabDef.xml,def,Dubs Bad Hygiene
SewageSludgeComposting.label,sewage sludge composting,label,ResearchProjectDef/ResearchProjectDef.xml,def,sewage sludge composting
SewageSludgeComposting.description,"When properly treated and processed, sewage sludge becomes biosolids that offer a small boost to terrain fertility. Useful for harsh environments with limited space to grow. Biosolids also produce a large boost to the fertility of sand which can make it fertile when combined with irrigation.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"When properly treated and processed, sewage sludge becomes biosolids that offer a small boost to terrain fertility. Useful for harsh environments with limited space to grow. Biosolids also produce a large boost to the fertility of sand which can make it fertile when combined with irrigation."
MultiSplitAirCon.label,multi-split air conditioning,label,ResearchProjectDef/ResearchProjectDef.xml,def,multi-split air conditioning
MultiSplitAirCon.description,Build multi-split air conditioning systems with outdoor units piped to indoor units and freezers.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build multi-split air conditioning systems with outdoor units piped to indoor units and freezers.
Plumbing.label,plumbing,label,ResearchProjectDef/ResearchProjectDef.xml,def,plumbing
Plumbing.description,"Use pipes, plumbing fixtures, storage tanks, wind pumps and other apparatuses to deliver and drain water and sewage.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Use pipes, plumbing fixtures, storage tanks, wind pumps and other apparatuses to deliver and drain water and sewage."
LogBoilers.label,heating,label,ResearchProjectDef/ResearchProjectDef.xml,def,heating
LogBoilers.description,Build log boilers which can be used to heat rooms and can be placed adjacent to baths to heat bathwater.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build log boilers which can be used to heat rooms and can be placed adjacent to baths to heat bathwater.
CentralHeating.label,central heating,label,ResearchProjectDef/ResearchProjectDef.xml,def,central heating
CentralHeating.description,"Build central heating systems with radiators, hot water tanks, boilers and thermostats.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Build central heating systems with radiators, hot water tanks, boilers and thermostats."
GeothermalHeating.label,Geothermal Heating,label,ResearchProjectDef/ResearchProjectDef.xml,def,Geothermal Heating
GeothermalHeating.description,Build geothermal heaters which can be built over geysers to generate heat for central heating and hot water tanks.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build geothermal heaters which can be built over geysers to generate heat for central heating and hot water tanks.
Saunas.label,saunas,label,ResearchProjectDef/ResearchProjectDef.xml,def,saunas
Saunas.description,"Build a dedicated room with a sauna heater where colonists can relax and clean, frequent use can reduce the chance of heart attacks.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Build a dedicated room with a sauna heater where colonists can relax and clean, frequent use can reduce the chance of heart attacks."
ModernFixtures.label,modern bathroom fixtures,label,ResearchProjectDef/ResearchProjectDef.xml,def,modern bathroom fixtures
ModernFixtures.description,Build modern-style bathroom fixtures like toilets and showers.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build modern-style bathroom fixtures like toilets and showers.
ElectricPumps.label,electric pumps,label,ResearchProjectDef/ResearchProjectDef.xml,def,electric pumps
ElectricPumps.description,Powered water pumps for pressurized continuous water pumping.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Powered water pumps for pressurized continuous water pumping.
AdvancedShowers.label,power showers,label,ResearchProjectDef/ResearchProjectDef.xml,def,power showers
AdvancedShowers.description,Build power showers which halve the time spent showering and improve comfort.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build power showers which halve the time spent showering and improve comfort.
AdvancedToilets.label,smart toilets,label,ResearchProjectDef/ResearchProjectDef.xml,def,smart toilets
AdvancedToilets.description,"Build comfortable, self cleaning, super efficient smart toilets.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Build comfortable, self cleaning, super efficient smart toilets."
HotTubs.label,hot tubs,label,ResearchProjectDef/ResearchProjectDef.xml,def,hot tubs
HotTubs.description,"Build hot tubs which can be used for hydrotherapy, relaxation, and pleasure.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Build hot tubs which can be used for hydrotherapy, relaxation, and pleasure."
LargeWaterPumps.label,industrial-scale pumps,label,ResearchProjectDef/ResearchProjectDef.xml,def,industrial-scale pumps
LargeWaterPumps.description,Build industrial-scale water pumps and storage tanks.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build industrial-scale water pumps and storage tanks.
DeepWells.label,deep wells,label,ResearchProjectDef/ResearchProjectDef.xml,def,deep wells
DeepWells.description,Drill deeper wells to access a much larger area of ground water.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Drill deeper wells to access a much larger area of ground water.
WashingMachines.label,washing machines,label,ResearchProjectDef/ResearchProjectDef.xml,def,washing machines
WashingMachines.description,Build washing machines that can wash clothes so well that you couldn't even tell someone died wearing it!,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build washing machines that can wash clothes so well that you couldn't even tell someone died wearing it!
WaterFiltration.label,water filtration,label,ResearchProjectDef/ResearchProjectDef.xml,def,water filtration
WaterFiltration.description,"Build water filtration systems which treat the water supply, eliminating the risk of disease.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Build water filtration systems which treat the water supply, eliminating the risk of disease."
HygieneBionics.label,Hygiene Bionics,label,ResearchProjectDef/ResearchProjectDef.xml,def,Hygiene Bionics
HygieneBionics.description,Craft bionics that help to process bodily waste and manage personal hygiene.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Craft bionics that help to process bodily waste and manage personal hygiene.
SepticTanks.label,septic tanks,label,ResearchProjectDef/ResearchProjectDef.xml,def,septic tanks
SepticTanks.description,Build septic tanks which accumulate sewage and provide moderate treatment of sewage.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build septic tanks which accumulate sewage and provide moderate treatment of sewage.
SewageTreatment.label,sewage treatment,label,ResearchProjectDef/ResearchProjectDef.xml,def,sewage treatment
SewageTreatment.description,Build large sewage treatment systems which accumulate large amounts of sewage and provide fast treatment of sewage.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build large sewage treatment systems which accumulate large amounts of sewage and provide fast treatment of sewage.
SwimmingPools.label,swimming pools,label,ResearchProjectDef/ResearchProjectDef.xml,def,swimming pools
SwimmingPools.description,Build swimming pools.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build swimming pools.
Irrigation.label,irrigation,label,ResearchProjectDef/ResearchProjectDef.xml,def,irrigation
Irrigation.description,Build sprinklers that can irrigate soil to improve fertility.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build sprinklers that can irrigate soil to improve fertility.
FireSuppression.label,fire suppression,label,ResearchProjectDef/ResearchProjectDef.xml,def,fire suppression
FireSuppression.description,Build sprinklers that suppress fires with a spray of water.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build sprinklers that suppress fires with a spray of water.
SpacerHygieneRecycling.label,spacer hygiene recycling,label,ResearchProjectDef/ResearchProjectDef.xml,def,spacer hygiene recycling
SpacerHygieneRecycling.description,Compact high-efficiency recycling nodes that recover and reuse water from showers and sinks.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Compact high-efficiency recycling nodes that recover and reuse water from showers and sinks.
AsteroidCryoMining.label,asteroid cryo mining,label,ResearchProjectDef/ResearchProjectDef.xml,def,asteroid cryo mining
AsteroidCryoMining.description,Extract and sublimate volatile ices trapped beneath asteroid regolith.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Extract and sublimate volatile ices trapped beneath asteroid regolith.
PublicBathroom.label,public bathroom,label,RoomRoleDef/RoomRoleDef.xml,def,public bathroom
PrivateBathroom.label,private bathroom,label,RoomRoleDef/RoomRoleDef.xml,def,private bathroom
SaunaRoom.label,Sauna room,label,RoomRoleDef/RoomRoleDef.xml,def,Sauna room
ThirstRateMultiplier.label,thirst rate factor,label,StatDef/StatDef.xml,def,thirst rate factor
ThirstRateMultiplier.description,A multiplier on how quickly a creature becomes thirsty.,description,StatDef/StatDef.xml,def,A multiplier on how quickly a creature becomes thirsty.
HygieneRateMultiplier.label,hygiene rate factor,label,StatDef/StatDef.xml,def,hygiene rate factor
HygieneRateMultiplier.description,A multiplier on how quickly a creatures hygiene level falls.,description,StatDef/StatDef.xml,def,A multiplier on how quickly a creatures hygiene level falls.
BladderRateMultiplier.label,bladder rate factor,label,StatDef/StatDef.xml,def,bladder rate factor
BladderRateMultiplier.description,A multiplier on how quickly a creatures bladder level falls.,description,StatDef/StatDef.xml,def,A multiplier on how quickly a creatures bladder level falls.
Waste.label,waste,label,ThingCategoryDef/ThingCategoryDef.xml,def,waste
BuildingsHygiene.label,hygiene,label,ThingCategoryDef/ThingCategoryDef.xml,def,hygiene
DBH_Floor_Tile_Mosaic.label,mosaic tile,label,DesignatorDropdownGroupDef/DesignatorDropdownGroupDef.xml,def,mosaic tile
DBHMosaicTile.label,mosaic tile,label,TerrainDef/TerrainDef.xml,def,mosaic tile
DBHMosaicTile.description,"Steel tiles in a mosaic pattern, stylish in bathrooms or kitchens.",description,TerrainDef/TerrainDef.xml,def,"Steel tiles in a mosaic pattern, stylish in bathrooms or kitchens."
DBHMosaicSandstone.label,sandstone mosaic tile,label,TerrainDef/TerrainDef.xml,def,sandstone mosaic tile
DBHMosaicGranite.label,granite mosaic tile,label,TerrainDef/TerrainDef.xml,def,granite mosaic tile
DBHMosaicLimestone.label,limestone mosaic tile,label,TerrainDef/TerrainDef.xml,def,limestone mosaic tile
DBHMosaicSlate.label,slate mosaic tile,label,TerrainDef/TerrainDef.xml,def,slate mosaic tile
DBHMosaicMarble.label,marble mosaic tile,label,TerrainDef/TerrainDef.xml,def,marble mosaic tile
sewagePipeStuff.label,plumbing,label,ThingDef/ThingDef.xml,def,plumbing
sewagePipeStuff.description,Plumbing for connecting plumbed things.,description,ThingDef/ThingDef.xml,def,Plumbing for connecting plumbed things.
sewagePipeHidden.label,plumbing (hidden),label,ThingDef/ThingDef.xml,def,plumbing (hidden)
sewagePipeHidden.description,Plumbing for connecting plumbed things (hidden).,description,ThingDef/ThingDef.xml,def,Plumbing for connecting plumbed things (hidden).
plumbingValve.label,plumbing valve,label,ThingDef/ThingDef.xml,def,plumbing valve
plumbingValve.description,Opens or closes connections between pipes.,description,ThingDef/ThingDef.xml,def,Opens or closes connections between pipes.
airPipe.label,air-con pipe,label,ThingDef/ThingDef.xml,def,air-con pipe
airPipe.description,Pipe for connecting air-conditioning units.,description,ThingDef/ThingDef.xml,def,Pipe for connecting air-conditioning units.
airPipeHidden.label,air-con pipe (hidden),label,ThingDef/ThingDef.xml,def,air-con pipe (hidden)
airPipeHidden.description,Pipe for connecting air-conditioning units. (hidden),description,ThingDef/ThingDef.xml,def,Pipe for connecting air-conditioning units. (hidden)
ToiletStallDoor.label,stall door,label,ThingDef/ThingDef.xml,def,stall door
ToiletStallDoor.description,Thin door which only blocks line of sight to people using bathroom fixtures. Does not create new rooms or prevent heat loss.,description,ThingDef/ThingDef.xml,def,Thin door which only blocks line of sight to people using bathroom fixtures. Does not create new rooms or prevent heat loss.
PitLatrine.label,latrine,label,ThingDef/ThingDef.xml,def,latrine
PitLatrine.description,"A pit latrine that collects faeces in a hole in the ground. Must be emptied manually, or can be plumbed.\n14L per use",description,ThingDef/ThingDef.xml,def,"A pit latrine that collects faeces in a hole in the ground. Must be emptied manually, or can be plumbed.(PH_1)14L per use"
PrimitiveWell.label,primitive well,label,ThingDef/ThingDef.xml,def,primitive well
PrimitiveWell.description,Accesses ground water. Water must be hauled to a water tub before it can be used for washing or drinking.,description,ThingDef/ThingDef.xml,def,Accesses ground water. Water must be hauled to a water tub before it can be used for washing or drinking.
WashBucket.label,water tub,label,ThingDef/ThingDef.xml,def,water tub
WashBucket.description,"Tub of water used for personal hygiene. Must be regularly refilled with fresh water, also fills with rain water. Can also be used for drinking if thirst is enabled.",description,ThingDef/ThingDef.xml,def,"Tub of water used for personal hygiene. Must be regularly refilled with fresh water, also fills with rain water. Can also be used for drinking if thirst is enabled."
WaterTrough.label,Water Trough,label,ThingDef/ThingDef.xml,def,Water Trough
WaterTrough.description,"Trough of water used by animals, a service box with a ballcock valve automatically refills the water when the level is low, also refills in rain.",description,ThingDef/ThingDef.xml,def,"Trough of water used by animals, a service box with a ballcock valve automatically refills the water when the level is low, also refills in rain."
PetWaterBowl.label,Water Bowl,label,ThingDef/ThingDef.xml,def,Water Bowl
PetWaterBowl.description,Bowl of water used by animals.,description,ThingDef/ThingDef.xml,def,Bowl of water used by animals.
LitterBox.label,litter box,label,ThingDef/ThingDef.xml,def,litter box
LitterBox.description,An indoor faeces and urine collection box for small animals.,description,ThingDef/ThingDef.xml,def,An indoor faeces and urine collection box for small animals.
BurnPit.label,burn pit,label,ThingDef/ThingDef.xml,def,burn pit
BurnPit.description,Eliminates fecal sludge by burning it as fuel. Can also be used for disposing of corpses or other detritus. Colonists may become sick if they spend too long near burning waste.,description,ThingDef/ThingDef.xml,def,Eliminates fecal sludge by burning it as fuel. Can also be used for disposing of corpses or other detritus. Colonists may become sick if they spend too long near burning waste.
BasinStuff.label,basin,label,ThingDef/ThingDef.xml,def,basin
Fountain.label,fountain,label,ThingDef/ThingDef.xml,def,fountain
Fountain.description,A water fountain used for drinking and washing.,description,ThingDef/ThingDef.xml,def,A water fountain used for drinking and washing.
KitchenSink.label,kitchen sink,label,ThingDef/ThingDef.xml,def,kitchen sink
KitchenSink.description,Everything but a kitchen sink. Increases room cleanliness.,description,ThingDef/ThingDef.xml,def,Everything but a kitchen sink. Increases room cleanliness.
ToiletStuff.label,toilet,label,ThingDef/ThingDef.xml,def,toilet
ToiletAdv.description,"Comfortable, self cleaning, unblockable, super efficient smart toilet. Provides the optimum multi-functional experience with automatic cleansing and deodorization.\n7L per use",description,ThingDef/ThingDef.xml,def,"Comfortable, self cleaning, unblockable, super efficient smart toilet. Provides the optimum multi-functional experience with automatic cleansing and deodorization.(PH_1)7L per use"
ToiletAdvStuff.label,smart toilet,label,ThingDef/ThingDef.xml,def,smart toilet
ToiletSpacer.description,Vacuum toilet that doesn't require water and jettisons all waste into space via sewage dump ports.,description,ThingDef/ThingDef.xml,def,Vacuum toilet that doesn't require water and jettisons all waste into space via sewage dump ports.
ToiletSpacer.label,vacuum toilet,label,ThingDef/ThingDef.xml,def,vacuum toilet
BathMat.label,Bath Mat,label,ThingDef/ThingDef.xml,def,Bath Mat
BathMat.description,A small mat used next to a bathtub to absorb water.,description,ThingDef/ThingDef.xml,def,A small mat used next to a bathtub to absorb water.
BathtubStuff.label,bathtub,label,ThingDef/ThingDef.xml,def,bathtub
ShowerStuff.label,shower,label,ThingDef/ThingDef.xml,def,shower
ShowerSimple.label,simple shower,label,ThingDef/ThingDef.xml,def,simple shower
ShowerAdvStuff.label,power shower,label,ThingDef/ThingDef.xml,def,power shower
ShowerAdvStuff.description,"Heats water on demand and does not need a hot water tank, cleans twice as fast\n90L per wash",description,ThingDef/ThingDef.xml,def,"Heats water on demand and does not need a hot water tank, cleans twice as fast(PH_1)90L per wash"
PoolWater.tools.0.label,water,label,TerrainDef/TerrainDef.xml,def,water
PoolWater.label,pool water,label,TerrainDef/TerrainDef.xml,def,pool water
DBHSwimmingPool.description,"Swimming pool used for hydrotherapy, relaxation, or pleasure. Must be filled with water from water towers first.",description,ThingDef/ThingDef.xml,def,"Swimming pool used for hydrotherapy, relaxation, or pleasure. Must be filled with water from water towers first."
DBHSwimmingPool.label,swimming pool,label,ThingDef/ThingDef.xml,def,swimming pool
HotTub.description,"Hot tub used for hydrotherapy, relaxation, or pleasure. Filled with water from water towers on first use. Self-heated and does not require a sewage outlet.",description,ThingDef/ThingDef.xml,def,"Hot tub used for hydrotherapy, relaxation, or pleasure. Filled with water from water towers on first use. Self-heated and does not require a sewage outlet."
HotTub.label,hot tub,label,ThingDef/ThingDef.xml,def,hot tub
WashingMachine.label,washing machine,label,ThingDef/ThingDef.xml,def,washing machine
WashingMachine.description,Washes clothes so well that you can't even tell someone died wearing it!,description,ThingDef/ThingDef.xml,def,Washes clothes so well that you can't even tell someone died wearing it!
DBHSaunaHeaterLog.label,Fueled Sauna Heater,label,ThingDef/ThingDef.xml,def,Fueled Sauna Heater
DBHSaunaHeaterLog.description,"A heater designed specifically for creating a sauna room, using a sauna regularly reduces the risk of heart attacks, heats a room to 60c.",description,ThingDef/ThingDef.xml,def,"A heater designed specifically for creating a sauna room, using a sauna regularly reduces the risk of heart attacks, heats a room to 60c."
DBHSaunaHeaterElec.label,Electric Sauna Heater,label,ThingDef/ThingDef.xml,def,Electric Sauna Heater
DBHSaunaHeaterElec.description,"A heater designed specifically for creating a sauna room, using a sauna regularly reduces the risk of heart attacks, heats a room to 60c.",description,ThingDef/ThingDef.xml,def,"A heater designed specifically for creating a sauna room, using a sauna regularly reduces the risk of heart attacks, heats a room to 60c."
DBHSaunaSeating.label,Sauna seating,label,ThingDef/ThingDef.xml,def,Sauna seating
DBHSaunaSeating.description,Slatted seating for sauna rooms,description,ThingDef/ThingDef.xml,def,Slatted seating for sauna rooms
WaterWellInlet.label,water well,label,ThingDef/ThingDef.xml,def,water well
WaterWellInlet.description,Accesses ground water which can be pumped by water pumps. The presence of sewage or other pollution will reduce water quality and can cause contamination.,description,ThingDef/ThingDef.xml,def,Accesses ground water which can be pumped by water pumps. The presence of sewage or other pollution will reduce water quality and can cause contamination.
DeepWaterWellInlet.label,deep water well,label,ThingDef/ThingDef.xml,def,deep water well
DeepWaterWellInlet.description,Accesses a large area of ground water which can be pumped by water pumps. Deep wells are unaffected by pollution.,description,ThingDef/ThingDef.xml,def,Accesses a large area of ground water which can be pumped by water pumps. Deep wells are unaffected by pollution.
WaterButt.description,Stores water for use by plumbed fixtures. Slowly fills when raining. The water must be drained if it becomes contaminated. Capacity: 100.,description,ThingDef/ThingDef.xml,def,Stores water for use by plumbed fixtures. Slowly fills when raining. The water must be drained if it becomes contaminated. Capacity: 100.
WaterButt.label,water butt,label,ThingDef/ThingDef.xml,def,water butt
WaterTowerS.label,water tower,label,ThingDef/ThingDef.xml,def,water tower
WaterTowerS.description,Stores water for use by plumbed fixtures. The water must be drained if it becomes contaminated. Capacity: 8000.,description,ThingDef/ThingDef.xml,def,Stores water for use by plumbed fixtures. The water must be drained if it becomes contaminated. Capacity: 8000.
WaterTowerL.label,huge water tower,label,ThingDef/ThingDef.xml,def,huge water tower
WaterTowerL.description,"Stores water for use by plumbed fixtures. The water must be drained if it becomes contaminated. Capacity: 50,000.",description,ThingDef/ThingDef.xml,def,"Stores water for use by plumbed fixtures. The water must be drained if it becomes contaminated. Capacity: 50,000."
WindPump.label,wind pump,label,ThingDef/ThingDef.xml,def,wind pump
WindPump.description,Pumps water from wells to water towers. Pumping capacity: 3000 L/day.,description,ThingDef/ThingDef.xml,def,Pumps water from wells to water towers. Pumping capacity: 3000 L/day.
ElectricPump.label,electric pump,label,ThingDef/ThingDef.xml,def,electric pump
ElectricPump.description,Pumps water from wells to water towers. Pumping capacity: 1500 L/day.,description,ThingDef/ThingDef.xml,def,Pumps water from wells to water towers. Pumping capacity: 1500 L/day.
PumpingStation.label,pumping station,label,ThingDef/ThingDef.xml,def,pumping station
PumpingStation.description,Pumps water from wells to water towers. Pumping capacity: 10000 L/day.,description,ThingDef/ThingDef.xml,def,Pumps water from wells to water towers. Pumping capacity: 10000 L/day.
SewageOutlet.label,sewage outlet,label,ThingDef/ThingDef.xml,def,sewage outlet
SewageOutlet.description,"Can be placed anywhere. Sewage will pool and spread on land or disperse in water. Sewage cleans up over time; the presence of trees, water, or rain will speed this up.",description,ThingDef/ThingDef.xml,def,"Can be placed anywhere. Sewage will pool and spread on land or disperse in water. Sewage cleans up over time; the presence of trees, water, or rain will speed this up."
SewageSepticTank.label,septic tank,label,ThingDef/ThingDef.xml,def,septic tank
SewageSepticTank.description,"Slowly cleans sewage over time. Sewage is directed to septic tanks first. If it reaches full capacity, excess sewage is sent to sewage outlets.",description,ThingDef/ThingDef.xml,def,"Slowly cleans sewage over time. Sewage is directed to septic tanks first. If it reaches full capacity, excess sewage is sent to sewage outlets."
WaterTreatment.label,water treatment,label,ThingDef/ThingDef.xml,def,water treatment
WaterTreatment.description,"Cleans 99.99% of germs! Filters existing water in storage towers, and any water used by fixtures, eliminating the risk of disease.",description,ThingDef/ThingDef.xml,def,"Cleans 99.99% of germs! Filters existing water in storage towers, and any water used by fixtures, eliminating the risk of disease."
