key,text,tag,file,type,protected_text,translated
ThirstRateD.options.5.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%,50%
ThirstRateD.options.6.label,60%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60%,60%
ThirstRateD.options.7.label,70%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,70%,70%
ThirstRateD.options.8.label,80%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80%,80%
ThirstRateD.options.9.label,90%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,90%,90%
ThirstRateD.options.10.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
ThirstRateD.options.11.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%,110%
ThirstRateD.options.12.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%,120%
ThirstRateD.options.13.label,130%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,130%,130%
ThirstRateD.options.14.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%,140%
ThirstRateD.options.15.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%,150%
ThirstRateD.options.16.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
ThirstRateD.options.17.label,300%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,300%,300%
ThirstRateD.options.18.label,500%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,500%,500%
ThirstRateD.options.19.label,1000%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,1000%,1000%
ContaminationChance.label,Contamination chance,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Contamination chance,污染机会
ContaminationChance.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
ContaminationChance.options.1.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%,10%
ContaminationChance.options.2.label,25%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,25%,25%
ContaminationChance.options.3.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%,50%
ContaminationChance.options.4.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
ContaminationChance.options.5.label,125%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,125%,125%
ContaminationChance.options.6.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%,150%
ContaminationChance.options.7.label,175%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,175%,175%
ContaminationChance.options.8.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
WaterPumpCapacity.label,Water pump capacity,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Water pump capacity,水泵容量
WaterPumpCapacity.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
WaterPumpCapacity.options.1.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
WaterPumpCapacity.options.2.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%,150%
WaterPumpCapacity.options.3.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
WaterPumpCapacity.options.4.label,75%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,75%,75%
WaterPumpCapacity.options.5.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%,50%
WaterPumpCapacity.options.6.label,25%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,25%,25%
WaterHeatingRate.label,Hot water usage,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Hot water usage,热水使用量
WaterHeatingRate.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
WaterHeatingRate.options.1.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%,50%
WaterHeatingRate.options.2.label,75%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,75%,75%
WaterHeatingRate.options.3.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
WaterHeatingRate.options.4.label,125%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,125%,125%
WaterHeatingRate.options.5.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%,150%
WaterHeatingRate.options.6.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
SewageGridCapacity.label,Sewage limit per cell,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Sewage limit per cell,每个单元的污水限制
SewageGridCapacity.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
SewageGridCapacity.options.1.label,400%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,400%,400%
SewageGridCapacity.options.2.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
SewageGridCapacity.options.3.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
SewageGridCapacity.options.4.label,80%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80%,80%
SewageGridCapacity.options.5.label,60%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60%,60%
SewageGridCapacity.options.6.label,20%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20%,20%
SewageCleanupRateB.label,Sewage cleanup rate,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Sewage cleanup rate,污水净化率
SewageCleanupRateB.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
SewageCleanupRateB.options.1.label,300%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,300%,300%
SewageCleanupRateB.options.2.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
SewageCleanupRateB.options.3.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%,150%
SewageCleanupRateB.options.4.label,125%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,125%,125%
SewageCleanupRateB.options.5.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
SewageCleanupRateB.options.6.label,75%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,75%,75%
SewageCleanupRateB.options.7.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%,50%
SewageCleanupRateB.options.8.label,25%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,25%,25%
SewageCleanupRateB.options.9.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%,10%
SewageCleanupRateB.options.10.label,0%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,0%,0%
SewageProcRate.label,Sewage treatment rate,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Sewage treatment rate,污水处理率
SewageProcRate.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
SewageProcRate.options.1.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
SewageProcRate.options.2.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%,150%
SewageProcRate.options.3.label,125%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,125%,125%
SewageProcRate.options.4.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
SewageProcRate.options.5.label,75%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,75%,75%
SewageProcRate.options.6.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%,50%
SewageProcRate.options.7.label,25%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,25%,25%
SewageProcRate.options.8.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%,10%
IrrigationGridStrength.label,Irrigation strength,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Irrigation strength,灌溉强度
IrrigationGridStrength.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
IrrigationGridStrength.options.1.label,240%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,240%,240%
IrrigationGridStrength.options.2.label,220%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,220%,220%
IrrigationGridStrength.options.3.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
IrrigationGridStrength.options.4.label,180%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,180%,180%
IrrigationGridStrength.options.5.label,160%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,160%,160%
IrrigationGridStrength.options.6.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%,140%
IrrigationGridStrength.options.7.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%,120%
IrrigationGridStrength.options.8.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%,110%
FertilizerGridStrength.label,Fertilizer strength,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Fertilizer strength,肥料强度
FertilizerGridStrength.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
FertilizerGridStrength.options.1.label,160%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,160%,160%
FertilizerGridStrength.options.2.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%,140%
FertilizerGridStrength.options.3.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%,120%
FertilizerGridStrength.options.4.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%,110%
FertilizerGridStrength.options.5.label,108%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,108%,108%
FertilizerGridStrength.options.6.label,106%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,106%,106%
FertilizerGridStrength.options.7.label,104%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,104%,104%
FertilizerGridStrength.options.8.label,102%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,102%,102%
TerrainFertilityFactor.label,Base terrain fertility,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Base terrain fertility,基地地形肥力
TerrainFertilityFactor.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
TerrainFertilityFactor.options.1.label,180%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,180%,180%
TerrainFertilityFactor.options.2.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%,140%
TerrainFertilityFactor.options.3.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%,120%
TerrainFertilityFactor.options.4.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%,110%
TerrainFertilityFactor.options.5.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
TerrainFertilityFactor.options.6.label,90%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,90%,90%
TerrainFertilityFactor.options.7.label,80%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80%,80%
TerrainFertilityFactor.options.8.label,60%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60%,60%
TerrainFertilityFactor.options.9.label,40%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,40%,40%
TerrainFertilityFactor.options.10.label,20%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20%,20%
FertilizerLifespan.label,Fertilizer lifespan,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Fertilizer lifespan,肥料寿命
FertilizerLifespan.options.0.label,cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,cheat,欺骗
FertilizerLifespan.options.1.label,240 days (3 years),label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,240 days (3 years),240天（3年）
FertilizerLifespan.options.2.label,180 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,180 days,180天
FertilizerLifespan.options.3.label,120 days (2 years),label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120 days (2 years),120天（2年）
FertilizerLifespan.options.4.label,80 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80 days,80天
FertilizerLifespan.options.5.label,60 days (1 year),label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60 days (1 year),60 天（1 年）
FertilizerLifespan.options.6.label,40 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,40 days,40天
FertilizerLifespan.options.7.label,30 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,30 days,30天
FertilizerLifespan.options.8.label,20 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20 days,20天
FertilizerLifespan.options.9.label,10 days,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10 days,10天
FertilizerLifespan.options.10.label,1 day,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,1 day,1天
Bladder.label,bladder,label,Needy/Needy.xml,def,bladder,膀胱
Bladder.description,"To prevent the risk of disease it is important to maintain a good level of sanitation by removing or treating waste, and preventing sewage from contaminating your water supply.",description,Needy/Needy.xml,def,"To prevent the risk of disease it is important to maintain a good level of sanitation by removing or treating waste, and preventing sewage from contaminating your water supply.",为了预防疾病风险，重要的是通过清除或处理废物并防止污水污染供水来保持良好的卫生水平。
DBHThirst.label,thirst,label,Needy/Needy.xml,def,thirst,口渴
DBHThirst.description,Water is required for many of life’s physiological processes. If this reaches zero then the creature will slowly die of dehydration.,description,Needy/Needy.xml,def,Water is required for many of life’s physiological processes. If this reaches zero then the creature will slowly die of dehydration.,生命的许多生理过程都需要水。如果达到零，那么该生物将慢慢因脱水而死亡。
Make_ChemfuelFromFecalSludge.label,make chemfuel from fecal sludge,label,RecipeDef/RecipeDef.xml,def,make chemfuel from fecal sludge,用粪便污泥制造化学燃料
Make_ChemfuelFromFecalSludge.description,Make a batch of chemfuel from fecal sludge.,description,RecipeDef/RecipeDef.xml,def,Make a batch of chemfuel from fecal sludge.,用粪便污泥制作一批化学燃料。
Make_ChemfuelFromFecalSludge.jobString,Refining chemfuel from fecal sludge,jobString,RecipeDef/RecipeDef.xml,def,Refining chemfuel from fecal sludge,从粪便污泥中提炼化学燃料
DubsBadHygiene.label,Dubs Bad Hygiene,label,ResearchTabDef/ResearchTabDef.xml,def,Dubs Bad Hygiene,配音卫生条件差
SewageSludgeComposting.label,sewage sludge composting,label,ResearchProjectDef/ResearchProjectDef.xml,def,sewage sludge composting,污水污泥堆肥
SewageSludgeComposting.description,"When properly treated and processed, sewage sludge becomes biosolids that offer a small boost to terrain fertility. Useful for harsh environments with limited space to grow. Biosolids also produce a large boost to the fertility of sand which can make it fertile when combined with irrigation.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"When properly treated and processed, sewage sludge becomes biosolids that offer a small boost to terrain fertility. Useful for harsh environments with limited space to grow. Biosolids also produce a large boost to the fertility of sand which can make it fertile when combined with irrigation.",如果处理得当，污水污泥会变成生物固体，对地形肥力有一定的促进作用。适用于生长空间有限的恶劣环境。生物固体还可以大大提高沙子的肥力，与灌溉相结合可以使其变得肥沃。
MultiSplitAirCon.label,multi-split air conditioning,label,ResearchProjectDef/ResearchProjectDef.xml,def,multi-split air conditioning,多联机空调
MultiSplitAirCon.description,Build multi-split air conditioning systems with outdoor units piped to indoor units and freezers.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build multi-split air conditioning systems with outdoor units piped to indoor units and freezers.,构建多联机空调系统，将室外机通过管道连接到室内机和冰柜。
Plumbing.label,plumbing,label,ResearchProjectDef/ResearchProjectDef.xml,def,plumbing,管道
Plumbing.description,"Use pipes, plumbing fixtures, storage tanks, wind pumps and other apparatuses to deliver and drain water and sewage.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Use pipes, plumbing fixtures, storage tanks, wind pumps and other apparatuses to deliver and drain water and sewage.",使用管道、管道装置、储罐、风泵和其他设备来输送和排出水和污水。
LogBoilers.label,heating,label,ResearchProjectDef/ResearchProjectDef.xml,def,heating,加热
LogBoilers.description,Build log boilers which can be used to heat rooms and can be placed adjacent to baths to heat bathwater.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build log boilers which can be used to heat rooms and can be placed adjacent to baths to heat bathwater.,建造可用于房间供暖的原木锅炉，并可放置在浴室附近来加热洗澡水。
CentralHeating.label,central heating,label,ResearchProjectDef/ResearchProjectDef.xml,def,central heating,暖气
CentralHeating.description,"Build central heating systems with radiators, hot water tanks, boilers and thermostats.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Build central heating systems with radiators, hot water tanks, boilers and thermostats.",建造带有散热器、热水箱、锅炉和恒温器的中央供暖系统。
GeothermalHeating.label,Geothermal Heating,label,ResearchProjectDef/ResearchProjectDef.xml,def,Geothermal Heating,地热供暖
GeothermalHeating.description,Build geothermal heaters which can be built over geysers to generate heat for central heating and hot water tanks.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build geothermal heaters which can be built over geysers to generate heat for central heating and hot water tanks.,建造可以建在间歇泉上方的地热加热器，为中央供暖和热水箱产生热量。
Saunas.label,saunas,label,ResearchProjectDef/ResearchProjectDef.xml,def,saunas,桑拿
Saunas.description,"Build a dedicated room with a sauna heater where colonists can relax and clean, frequent use can reduce the chance of heart attacks.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Build a dedicated room with a sauna heater where colonists can relax and clean, frequent use can reduce the chance of heart attacks.",建造一个带有桑拿加热器的专用房间，殖民者可以在那里放松和清洁，经常使用可以减少心脏病发作的机会。
ModernFixtures.label,modern bathroom fixtures,label,ResearchProjectDef/ResearchProjectDef.xml,def,modern bathroom fixtures,现代浴室装置
ModernFixtures.description,Build modern-style bathroom fixtures like toilets and showers.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build modern-style bathroom fixtures like toilets and showers.,建造现代风格的浴室设备，如厕所和淋浴间。
ElectricPumps.label,electric pumps,label,ResearchProjectDef/ResearchProjectDef.xml,def,electric pumps,电动泵
ElectricPumps.description,Powered water pumps for pressurized continuous water pumping.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Powered water pumps for pressurized continuous water pumping.,用于加压连续抽水的动力水泵。
AdvancedShowers.label,power showers,label,ResearchProjectDef/ResearchProjectDef.xml,def,power showers,强力淋浴
AdvancedShowers.description,Build power showers which halve the time spent showering and improve comfort.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build power showers which halve the time spent showering and improve comfort.,建造强力淋浴，可将淋浴时间减少一半并提高舒适度。
AdvancedToilets.label,smart toilets,label,ResearchProjectDef/ResearchProjectDef.xml,def,smart toilets,智能马桶
AdvancedToilets.description,"Build comfortable, self cleaning, super efficient smart toilets.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Build comfortable, self cleaning, super efficient smart toilets.",打造舒适、自清洁、超高效的智能厕所。
HotTubs.label,hot tubs,label,ResearchProjectDef/ResearchProjectDef.xml,def,hot tubs,热浴缸
HotTubs.description,"Build hot tubs which can be used for hydrotherapy, relaxation, and pleasure.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Build hot tubs which can be used for hydrotherapy, relaxation, and pleasure.",建造热浴缸，可用于水疗、放松和娱乐。
LargeWaterPumps.label,industrial-scale pumps,label,ResearchProjectDef/ResearchProjectDef.xml,def,industrial-scale pumps,工业规模泵
LargeWaterPumps.description,Build industrial-scale water pumps and storage tanks.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build industrial-scale water pumps and storage tanks.,建造工业规模的水泵和储罐。
DeepWells.label,deep wells,label,ResearchProjectDef/ResearchProjectDef.xml,def,deep wells,深井
DeepWells.description,Drill deeper wells to access a much larger area of ground water.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Drill deeper wells to access a much larger area of ground water.,钻更深的井以获得更大面积的地下水。
WashingMachines.label,washing machines,label,ResearchProjectDef/ResearchProjectDef.xml,def,washing machines,洗衣机
WashingMachines.description,Build washing machines that can wash clothes so well that you couldn't even tell someone died wearing it!,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build washing machines that can wash clothes so well that you couldn't even tell someone died wearing it!,建造可以很好地洗衣服的洗衣机，以至于你甚至看不出有人穿着它死了！
WaterFiltration.label,water filtration,label,ResearchProjectDef/ResearchProjectDef.xml,def,water filtration,水过滤
WaterFiltration.description,"Build water filtration systems which treat the water supply, eliminating the risk of disease.",description,ResearchProjectDef/ResearchProjectDef.xml,def,"Build water filtration systems which treat the water supply, eliminating the risk of disease.",建立水过滤系统来处理供水，消除疾病风险。
HygieneBionics.label,Hygiene Bionics,label,ResearchProjectDef/ResearchProjectDef.xml,def,Hygiene Bionics,卫生仿生学
HygieneBionics.description,Craft bionics that help to process bodily waste and manage personal hygiene.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Craft bionics that help to process bodily waste and manage personal hygiene.,制作有助于处理身体废物和管理个人卫生的仿生学。
SepticTanks.label,septic tanks,label,ResearchProjectDef/ResearchProjectDef.xml,def,septic tanks,化粪池
SepticTanks.description,Build septic tanks which accumulate sewage and provide moderate treatment of sewage.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build septic tanks which accumulate sewage and provide moderate treatment of sewage.,建设化粪池积存污水，并对污水进行适度处理。
SewageTreatment.label,sewage treatment,label,ResearchProjectDef/ResearchProjectDef.xml,def,sewage treatment,污水处理
SewageTreatment.description,Build large sewage treatment systems which accumulate large amounts of sewage and provide fast treatment of sewage.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build large sewage treatment systems which accumulate large amounts of sewage and provide fast treatment of sewage.,建设大型污水处理系统，积累大量污水，实现污水快速处理。
SwimmingPools.label,swimming pools,label,ResearchProjectDef/ResearchProjectDef.xml,def,swimming pools,游泳池
SwimmingPools.description,Build swimming pools.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build swimming pools.,建造游泳池。
Irrigation.label,irrigation,label,ResearchProjectDef/ResearchProjectDef.xml,def,irrigation,灌溉
Irrigation.description,Build sprinklers that can irrigate soil to improve fertility.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build sprinklers that can irrigate soil to improve fertility.,建造可以灌溉土壤以提高肥力的喷头。
FireSuppression.label,fire suppression,label,ResearchProjectDef/ResearchProjectDef.xml,def,fire suppression,灭火
FireSuppression.description,Build sprinklers that suppress fires with a spray of water.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Build sprinklers that suppress fires with a spray of water.,建造洒水装置，通过喷水灭火。
SpacerHygieneRecycling.label,spacer hygiene recycling,label,ResearchProjectDef/ResearchProjectDef.xml,def,spacer hygiene recycling,垫片卫生回收
SpacerHygieneRecycling.description,Compact high-efficiency recycling nodes that recover and reuse water from showers and sinks.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Compact high-efficiency recycling nodes that recover and reuse water from showers and sinks.,紧凑型高效回收节点，可回收和再利用淋浴间和水槽中的水。
AsteroidCryoMining.label,asteroid cryo mining,label,ResearchProjectDef/ResearchProjectDef.xml,def,asteroid cryo mining,小行星低温采矿
AsteroidCryoMining.description,Extract and sublimate volatile ices trapped beneath asteroid regolith.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Extract and sublimate volatile ices trapped beneath asteroid regolith.,提取并升华小行星风化层下的挥发性冰。
PublicBathroom.label,public bathroom,label,RoomRoleDef/RoomRoleDef.xml,def,public bathroom,公共卫生间
PrivateBathroom.label,private bathroom,label,RoomRoleDef/RoomRoleDef.xml,def,private bathroom,私人浴室
SaunaRoom.label,Sauna room,label,RoomRoleDef/RoomRoleDef.xml,def,Sauna room,桑拿房
ThirstRateMultiplier.label,thirst rate factor,label,StatDef/StatDef.xml,def,thirst rate factor,口渴率因素
ThirstRateMultiplier.description,A multiplier on how quickly a creature becomes thirsty.,description,StatDef/StatDef.xml,def,A multiplier on how quickly a creature becomes thirsty.,生物口渴速度的乘数。
HygieneRateMultiplier.label,hygiene rate factor,label,StatDef/StatDef.xml,def,hygiene rate factor,卫生率因素
HygieneRateMultiplier.description,A multiplier on how quickly a creatures hygiene level falls.,description,StatDef/StatDef.xml,def,A multiplier on how quickly a creatures hygiene level falls.,生物卫生水平下降速度的乘数。
BladderRateMultiplier.label,bladder rate factor,label,StatDef/StatDef.xml,def,bladder rate factor,膀胱率因子
BladderRateMultiplier.description,A multiplier on how quickly a creatures bladder level falls.,description,StatDef/StatDef.xml,def,A multiplier on how quickly a creatures bladder level falls.,生物膀胱水位下降速度的乘数。
Waste.label,waste,label,ThingCategoryDef/ThingCategoryDef.xml,def,waste,浪费
BuildingsHygiene.label,hygiene,label,ThingCategoryDef/ThingCategoryDef.xml,def,hygiene,卫生
