key,text,tag,file,type
ChildhoodDiscussions.logRulesInitiator.rulesStrings.107,"urbworld_urchin->I am from an Urbworld, [recipient]. We don't speak about the things I had to do as a kid.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.108,"urbworld_urchin->I grew up in a true hellscape, fighting for food and survival. Survival of the fittest is a lie; it is all luck.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.109,"urbworld_urchin->My childhood planet was neglected and avoided by others, used solely for profit and exploitation of our people. There wasn't a single thing I never had to fight for.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.110,"test_subject->I was the test subject of a scientist on an urbworld — the experiments were torturous, cruel and unspeakable.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.111,test_subject->My entire youth was spent participating in experiments by a dreaded urbworld scientist.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.112,"test_subject->[recipient], you do not want to know the horrors I faced as a child. Not even the scientist who experimented on me spoke of them after.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.113,"test_subject->Torture. There is no other word for what I grew up in, [recipient]. You would not understand.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.114,"test_subject->The horrors... You wouldn't believe me even if I had proof, [recipient].",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.115,"wreckage_explorer->Instead of watching my family's herds, I spent a majority of my time exploring crashed warships.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.116,"wreckage_explorer->Have you ever explored a crashed warship, [recipient]? That's what I spent a majority of my childhood doing!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.117,"wreckage_explorer->Once, one of the animals I was herding ran away — eventually, it led me to a large crashed starship. That's when I found out I just loved wreckages!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.118,apocalypse_survivor->The planet I grew up on was destroyed by the very people that called it home. My parents and I had to go to extremes just to make it.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.119,apocalypse_survivor->I watched my planet slowly starve due to the unrest in its society. It took everything we had to survive.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.120,"apocalypse_survivor->Our planet flooded and billions died, and it was a miracle my parents were able to support me.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.121,"caveworld_tender->The planet I grew up on was inhospitable, so we lived in a cave complex beneath the surface.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.122,"caveworld_tender->I spent most of my time tending the fungus farms with the other children, it was quiet but honest work.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.123,"caveworld_tender->I was always around people my age, often playing and farming with them.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.124,"caveworld_tunneler->My entire childhood consisted of working as a cave digger. If there's a cave, I can navigate it.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.125,caveworld_tunneler->I know rocks better than I know myself. I spent most of my time as a kid exploring and digging caves in a Caveworld.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.126,caveworld_tunneler->I spent my entire childhood in caves so I am not used to the sun [recipient].,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.127,scout->I was born to the administration of a rimworld colony. At a young age I was enrolled in a military scouting program.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.128,"scout->[recipient], I was raised to not ask questions and to follow orders.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.129,scout->My childhood consisted of scouting for the military. Survival and obeying orders are the core of my education.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.130,"shelter_child->I grew up in a large shelter deep under the surface, which provided me with great education opportunities.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.131,shelter_child->I never got the chance to do any manual labor as a kid [recipient]. It may sound great but given our current situation it kinda sucks.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.132,"shelter_child->The planet I grew up on was a toxic wasteland, forcing us to live deep underground in a shelter.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.133,vatgrown_soldier->I had a very short childhood that consisted of mostly combat training in a bioweapons facility.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.134,vatgrown_soldier->From birth I was trained with the intent to become an instrument of destruction with very little human contact.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.135,"vatgrown_soldier->[recipient], I didn't have a childhood — I was born and raised as a weapon, and nothing else.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.136,vatgrown_soldier->I was created to be the ultimate weapon of destruction — [vatgrown_soldier_comment1],li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.137,"vatgrown_soldier_comment1(INITIATOR_trait==bloodlust,priority=1)->then I honed myself to become that ultimate weapon.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.138,"vatgrown_soldier_comment1(INITIATOR_trait==kind,priority=1)->then I was forced into vicious military drills. It was terrible...",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.139,"vatgrown_soldier_comment1(INITIATOR_trait==brawler,priority=1)->then I honed my close combat skills until I became that ultimate weapon.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.140,vatgrown_soldier_comment1->then I was heavily trained to be one.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.141,sickly_child->I was born with a rare disease that left me hospital ridden. I didn't have a big social life but I did learn a lot about science and medicine!,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.142,"sickly_child->I had little contact with others throughout my childhood, [recipient]. This led me to be a bit of a recluse...",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.143,"sickly_child->As a child I suffered from a rare disease, leaving me bed-ridden and unable to exercise.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.144,frightened_child->I am scared of telling you about my childhood [recipient]...,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.145,"frightened_child->I never trusted doctors or food prepared by others, so I taught myself to cook and doctor myself from a young age.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.146,frightened_child->My many fears and phobias from childhood still plague me today...,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.147,"coma_child->I was in a coma for most of my childhood [recipient], thanks for asking.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.148,"coma_child->My body is still weak from my many years in a coma. It sucks, but that is the hand I was dealt.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.149,"coma_child->A terrible accident put me into a coma until my late teens. Enjoy what memories you have, not everyone has some.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.150,"pyromaniac->I've always liked fire [recipient]. Like, I REALLY like fire...",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.151,"pyromaniac->Fire was an integral part of my upbringing, I even burned down my house once!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.152,"pyromaniac->I used to set fire to the garbage piles, they are so mesmerizing. Wouldn't you agree [recipient]?",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.153,"pyromaniac->I was born in fire, I used to live near fire, and I can't keep away from fire.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.154,"mute->Animals have always been better companions than humans to me [recipient], especially when I was young.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.155,"mute->After what happened to me, I stuck to myself and didn't really speak to anyone.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.156,"mute->Aside from the incident that left me scarred for life, I had a relatively normal childhood.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.157,"war_refugee->After my homeworld became stricken with war, my parents took me and hid wherever they could, teaching me defense as we moved from area to area.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.158,"war_refugee->Most of my childhood was spent running from danger. I witnessed many great atrocities, and my conclusion is that violence is never the answer.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.159,"war_refugee->Well, [recipient], it was stricken with war and destruction.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.160,"musical_kid->I always had a talent for instruments, and I spent a lot of time training and performing with lavish praise!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.161,"musical_kid->You may have heard of me, [recipient]. I was a very well known musician even as a child!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.162,musical_kid->You don't know that I was a renowned musician even as a child [recipient]? You really missed out.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.163,musical_kid->Being a musician was always my focus. I trained and performed until I became famous!,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.164,"child_star->I was a famous actor as a kid! It was fabulous, I met all sorts of people and ate all sorts of lavish foods.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.165,"child_star->You haven't heard of me, [recipient]? I was an extremely famous child actor!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.166,"child_star->Most of my time was spent in front of a camera, acting or being interviewed. I hadn't a large need for education.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.167,child_spy->I was taught at a very young age the art of espionage. I was then put undercover for many years of my childhood.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.168,"child_spy->I was a spy, trained in the arts of lying and infiltration, so I really didn't get to have much of a childhood.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.169,"child_spy->I spent all my time infiltrating and spying for my superiors, [recipient]. If you need to discreetly obtain information, let me know.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.170,"shop_kid->I mostly ran the shop for my mom when she would get sick, we sold some interesting artifacts, but I learned far more about trade than the items themselves.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.171,"shop_kid->My mother was almost always sick, so even as a kid the responsibility of running the family store fell on me.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.172,"shop_kid->[recipient], I ran my mother's shop most of the time, which let me learn a great deal about a wide variety of exotic artifacts.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.173,"organ_farm->I was raised in an organ farm where my body was used to grow implants for wounded mercenaries, and although it is quite gruesome I learned a lot about medicine during it all.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.174,"organ_farm->Well [recipient], I was raised and used to grow body parts for wounded mercenaries. Did you really want to know?",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.175,"organ_farm->Violence is what led to me being used as a body part farm, so really we should avoid it at all costs.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.176,"medical_assistant->Growing up I saw what horrors and terrible things fire does to people. I will never be able to face fire, [recipient] — not after what I saw...",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.177,"medical_assistant->I was born during a horrible war full of incendiary weapons, and during my youth I helped tend to the patients in the infirmary.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.178,"medical_assistant->Have you ever tended to the severely burned [recipient]? It leaves you scarred, it really changes something in you.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.179,"cult_child->I was raised to hate technology by my cult, but when I was able to see the real world I left it immediately.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.180,"cult_child->Have you ever been part of a cult, [recipient]? You probably wouldn't understand.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.181,cult_child->I was always told that any illness was solvable through soul-cleansing rituals.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.182,"story_writer->I used to spend all my time at the local library until it closed down. Once that happened, I began writing my own books.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.183,"story_writer->Books have always been my addiction, so one day I decided to start making my own!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.184,"story_writer->I have always loved books, and when I couldn't find more to read I started to create my own.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.185,"medieval_slave->I was born and raised into slavery, I have the scars and the work ethic to prove it.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.186,medieval_slave->Have you heard of the worlds stuck in the medieval ages [recipient]? I was a slave on one of those.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.187,medieval_slave->I grew up digging holes and pushing carts for my slave owners.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.188,"medieval_lord->On my planet I was a noble, being pampered from my youth to adulthood with fine food and entertainment by my servants.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.189,"medieval_lord->I've never really been a fan of manual labor [recipient], my servants always did it for me.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.190,medieval_lord->Can you believe we aren't waited on hand and foot? It's quite offensive!,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.191,"convent_child->I cannot believe we are using any sort of technology! It's all heresy, just ask the nuns that raised me!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.192,convent_child->I was born under an affair and sent off to be raised at a convent. Hard work and submission are the most important qualities one can have.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.193,"convent_child->Well [recipient], I was raised by nuns in a convent. What more can I say?",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.194,"country_person->I was part of a noble family, being taught horseback riding, politics, and religion.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.195,"country_person->Even though I was part of a royal house, I spent more time breaking the rules and running through the fields with friends than anything else.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.196,"country_person->I was part of a strict royal house. Although they tried hard to properly educate me for rulership, I still broke many rules.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.197,"urban_person->I was born in a massive city, to a royal house with a grand manor. You would not believe the riches we had!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.198,"urban_person->Part of my youth was spent learning politics, the other part I spent exploring the half-built buildings in the strolling metropolis.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.199,urban_person->I miss the city I grew up in. my family owned a rather nice manor there.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.200,"shipbound_person->I grew up on a powerful ship [recipient]. It was a grand starship, of the likes you have probably never seen!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.201,"shipbound_person->I was taught politics, shipboard life, and interstellar battle and orbital invasions tactics in my youth.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.202,shipbound_person->I was raised on a starship and I spent my entire childhood there. I miss the sound of atmosphere regulators in the evening...,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.203,pampered_person->As a child I never had to do anything and all I could ever want was at my finger-tips. Look at how things are now!,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.204,"pampered_person->I was what most would call a spoiled brat, but I did learn a thing or two about manipulation from the royal staff.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.205,"pampered_person->My brother was my parents favorite, he was set to be their heir. Truly, I came out on top as I got all the royal benefits without the politics!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.206,"unwanted_survivor->My noble family did their best to try and kill me by giving me tasks without proper preparation, but honestly all they did was make me stronger.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.207,"unwanted_survivor->From a very young age I was in jousting competitions [recipient], even as a kid!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.208,unwanted_survivor->I was often sent into dangerous warzones to deal with political matters by my family. Sometimes I think they wanted to get rid of me...,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.209,unwanted_survivor->Have you ever participated in a riverrun [recipient]? I almost died in four different ones!,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.210,"ship_child->Growing up I had never even seen a plant or animal, and to this day they still creep me out!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.211,"ship_child->I was born to servants on a starship [recipient]. Believe it or not, those machine personas can be quite the parental figure.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.212,ship_child->Growing up with the starships crafting crew was like having another family.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.213,"military_cadet->As a child I was enlisted to become a soldier with my peers. While it sounds bad, sometimes they let us escape and roam the wider world.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.214,military_cadet->I was a military cadet [recipient]. That is all.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.215,"military_cadet->Starting at a young age I was taught the intricacies of being a soldier. Duty, weapons, pain, and victory were drilled into our personalities.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.216,political_captive->A rival family held me for ransom for a large part of my childhood. It was quite lonely.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.217,"political_captive->During my time being held for ransom by a rival family, I studied martial arts and any other book I could get my hands on.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.218,political_captive->Have you ever been a political pawn [recipient]? They treat you surprisingly well until they don't need you anymore...,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.219,"delinquent->I was always a rule breaker, [recipient]. I spent more time in jail than out.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.220,"delinquent->I failed an attempt to escape prison just once, after that they forced me into military service.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.221,delinquent->I'd much rather have spent more of my childhood breaking laws than serving in the military.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.222,"delinquent->I was nearly always in prison, where [delinquent_comment1]",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.223,"delinquent_comment1(INITIATOR_trait==masochist,INITIATOR_opinion>=25,priority=1)->I was physically abused so much, I eventually grew to love it!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.224,delinquent_comment1->I learnt the hard way how much being in jail really sucks.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.225,rich_kid->I was born into extreme wealth and influence. If only that carried over to this planet...,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.226,"rich_kid->Unfortunately [recipient], I did not carry any of my wealth over from my youth to this planet.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.227,"rich_kid->Thanks to my wealthy family bloodline, I had the finest education in dueling, leadership, and military strategy.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.228,street_rat->I spent a lot of my youth stealing and getting high on any drug I could find. Hopefully we have some drugs here...,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.229,"street_rat->Well [recipient], I was born to a street gang. Violence and theft are my middle name.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.230,street_rat->We can talk about my time in the gang after a good smokeleaf!,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.231,"soldier_kid->I lived on a starship with my parents, both of whom were in the military. We followed a strict routine.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.232,"soldier_kid->As a child I learned quickly not to misbehave [recipient], my parents would often resort to strict discipline.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.233,"soldier_kid->I learned gun operations and maintenance from the soldiers on the starship my parents lived on, perhaps it was not the best place to raise a child.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.234,machinist->I showed particularly good skill for machinery and I used that to help my family make money.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.235,"machinist->I repaired and modified black market weapons as a child, these skills will come in handy here.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.236,"machinist->I grew up around gun parts and machinery, thus I am no stranger to making weapons.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.237,"servant->I was born into a family of servants, so my childhood was full of serving the royal family we worked for.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.238,"servant->I spent a lot of time polishing silverware and carrying miscellaneous things for the lords, [recipient].",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.239,"servant->I was born a servant, raised a servant, and worked a servant's life.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.240,"royal_bastard->I was born a bastard, working for the brothel where my mother worked.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.241,"royal_bastard->I always felt like I was destined for more, but even if my father's line was strong, I could never ask for a title.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.242,"royal_bastard->What do you think of prostitutes, [recipient]? I hope you don't judge them — my mother was one.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.243,war_bastard->My father was a soldier who conquered our town. That is all I know of him.,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.244,"war_bastard->I was born into a war ravaged town, and during my childhood there wasn't a single person who treated me well.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.245,"war_bastard(INITIATOR_animals_passion!=None,priority=1)->My pet rabbit was my best friend. I miss them.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.246,"war_bastard->War, men... My early years taught me [war_bastard_comment1]",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.247,"war_bastard_comment1(INITIATOR_trait==bloodlust,priority=1)->to love war and despise men!",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.248,war_bastard_comment1->they're both disgusting!,li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.249,"war_bastard->My mother taught me that men are the vile of this earth, and so is war. [war_bastard_comment2]",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.250,"war_bastard_comment2(INITIATOR_trait==bloodlust,priority=1)->She was wrong — about war.",li,InteractionDef/InteractionDef.xml,def
ChildhoodDiscussions.logRulesInitiator.rulesStrings.251,war_bastard_comment2->She was totally right.,li,InteractionDef/InteractionDef.xml,def
WhatDream.label,what dream,label,InteractionDef/InteractionDef.xml,def
WhatDream.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,InteractionDef/InteractionDef.xml,def
WhatDream.logRulesInitiator.rulesStrings.1,r_logentry(INITIATOR_opinion>=0)->[good_opinion],li,InteractionDef/InteractionDef.xml,def
WhatDream.logRulesInitiator.rulesStrings.2,"good_opinion(tag=Dream_nice)->Oh... And what was this dream about, [recipient]?",li,InteractionDef/InteractionDef.xml,def
WhatDream.logRulesInitiator.rulesStrings.3,"good_opinion(tag=Dream_nice)->What was your dream about, [recipient]?",li,InteractionDef/InteractionDef.xml,def
WhatDream.logRulesInitiator.rulesStrings.4,"good_opinion(tag=Dream_nice)->Really, [recipient]? What was your dream about?",li,InteractionDef/InteractionDef.xml,def
DeepTalkConvo.label,random deeptalk topic,label,InteractionDef/InteractionDef.xml,def
DeepTalkConvo.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,InteractionDef/InteractionDef.xml,def
DeepTalkConvo.logRulesInitiator.rulesStrings.1,r_logentry(INITIATOR_opinion<0)->Hmph...,li,InteractionDef/InteractionDef.xml,def
DeepTalkConvo.logRulesInitiator.rulesStrings.2,"r_logentry(INITIATOR_opinion<0,RECIPIENT_intellectual_level<=3)->I don't want to discuss that with a pea-brain like you, [RECIPIENT_nameDef].",li,InteractionDef/InteractionDef.xml,def
